GO_term	Sampletype	Avg_met	Avg_exp
G.protein.beta.gamma.subunit.complex	sample_sa_veg	0.219859307359307	10.1319311637386
G.protein.beta.gamma.subunit.complex	sample_sa_sex	0.234334415584416	10.4379677979509
DNA.damage.checkpoint	sample_BA_veg	0.219958064805099	10.1136373383737
DNA.damage.checkpoint	sample_BA_sex	0.229986994060903	10.2107306047131
DNA.damage.checkpoint	sample_sa_veg	0.225666704240124	10.1700438350555
DNA.damage.checkpoint	sample_sa_sex	0.237145777921322	10.2223142700107
microtubule.cytoskeleton.organization	sample_BA_veg	0.225485384066944	10.1286020965829
microtubule.cytoskeleton.organization	sample_BA_sex	0.243911591429322	10.1135955803601
microtubule.cytoskeleton.organization	sample_sa_veg	0.242114751022553	10.1084028342112
microtubule.cytoskeleton.organization	sample_sa_sex	0.250869901309618	10.1280615629622
DNA.methylation	sample_BA_veg	0.206893518223973	10.4844317853996
DNA.methylation	sample_BA_sex	0.216026032322345	10.3993987272657
DNA.methylation	sample_sa_veg	0.208321635354359	10.5505211572697
DNA.methylation	sample_sa_sex	0.22280923219445	10.5411747709663
protein.dephosphorylation	sample_BA_veg	0.206436878146446	10.3501577626126
protein.dephosphorylation	sample_BA_sex	0.218470071403534	10.0062978704476
protein.dephosphorylation	sample_sa_veg	0.212984393190804	10.3413921834953
protein.dephosphorylation	sample_sa_sex	0.217745457245214	10.0217798202267
hyphal.growth	sample_BA_veg	NA	9.53531947816665
hyphal.growth	sample_BA_sex	NA	9.65162145450163
hyphal.growth	sample_sa_veg	NA	9.53874852936911
hyphal.growth	sample_sa_sex	NA	9.66673932741296
regulation.of.circadian.rhythm	sample_BA_veg	0.211098119322262	9.8561845558679
regulation.of.circadian.rhythm	sample_BA_sex	0.224989864159556	9.78561460465969
regulation.of.circadian.rhythm	sample_sa_veg	0.213221289162447	9.91250919216791
regulation.of.circadian.rhythm	sample_sa_sex	0.231550172488122	9.82737402495754
homologous.chromosome.segregation	sample_BA_veg	0.206230936819172	8.11250875645732
homologous.chromosome.segregation	sample_BA_sex	0.21838779956427	8.80211587286
homologous.chromosome.segregation	sample_sa_veg	0.210631808278867	8.06842797347091
homologous.chromosome.segregation	sample_sa_sex	0.219847494553377	8.71261729024133
conidium.formation	sample_BA_veg	NA	9.76182212784358
conidium.formation	sample_BA_sex	NA	9.78245111393802
conidium.formation	sample_sa_veg	NA	9.75042469571122
conidium.formation	sample_sa_sex	NA	9.80177886988905
cytoplasm	sample_BA_veg	0.218425530054059	10.6220473522686
cytoplasm	sample_BA_sex	0.231740041675708	10.2192356930094
cytoplasm	sample_sa_veg	0.222035994748307	10.5847798217526
cytoplasm	sample_sa_sex	0.237892910522552	10.2091502978018
cytosol	sample_BA_veg	0.222664555439585	10.7575429623026
cytosol	sample_BA_sex	0.22960999378394	10.451945960867
cytosol	sample_sa_veg	0.223707127901905	10.7131610171289
cytosol	sample_sa_sex	0.240812633332469	10.4409881425616
mRNA.cleavage.and.polyadenylation.specificity.factor.complex	sample_BA_veg	0.220215289180806	10.2112803627035
mRNA.cleavage.and.polyadenylation.specificity.factor.complex	sample_BA_sex	0.233056011676701	10.4769136311645
mRNA.cleavage.and.polyadenylation.specificity.factor.complex	sample_sa_veg	0.228241196861887	10.2265305785849
mRNA.cleavage.and.polyadenylation.specificity.factor.complex	sample_sa_sex	0.23453019521985	10.4954367698274
phosphoprotein.phosphatase.activity	sample_BA_veg	0.220169266146278	10.4935336168986
phosphoprotein.phosphatase.activity	sample_BA_sex	0.234135153215613	10.6998918039231
phosphoprotein.phosphatase.activity	sample_sa_veg	0.226292072039199	10.500686474827
phosphoprotein.phosphatase.activity	sample_sa_sex	0.235375342501779	10.7001440697719
regulation.of.translation	sample_BA_veg	0.185221674876847	9.94654904949619
regulation.of.translation	sample_BA_sex	0.197044334975369	8.42600136751588
regulation.of.translation	sample_sa_veg	0.210837438423645	9.79054720582518
regulation.of.translation	sample_sa_sex	0.201970443349754	8.5152289526177
histone.dephosphorylation	sample_BA_veg	0.185221674876847	9.94654904949619
histone.dephosphorylation	sample_BA_sex	0.197044334975369	8.42600136751588
histone.dephosphorylation	sample_sa_veg	0.210837438423645	9.79054720582518
histone.dephosphorylation	sample_sa_sex	0.201970443349754	8.5152289526177
X4.nitrophenylphosphatase.activity	sample_BA_veg	0.185221674876847	9.94654904949619
X4.nitrophenylphosphatase.activity	sample_BA_sex	0.197044334975369	8.42600136751588
X4.nitrophenylphosphatase.activity	sample_sa_veg	0.210837438423645	9.79054720582518
X4.nitrophenylphosphatase.activity	sample_sa_sex	0.201970443349754	8.5152289526177
alkaline.phosphatase.activity	sample_BA_veg	0.185221674876847	9.94654904949619
alkaline.phosphatase.activity	sample_BA_sex	0.197044334975369	8.42600136751588
alkaline.phosphatase.activity	sample_sa_veg	0.210837438423645	9.79054720582518
alkaline.phosphatase.activity	sample_sa_sex	0.201970443349754	8.5152289526177
response.to.alkalinity	sample_BA_veg	0.211612903225806	9.85715387899651
response.to.alkalinity	sample_BA_sex	0.255483870967742	11.4245361533051
response.to.alkalinity	sample_sa_veg	0.224516129032258	10.0301903175738
response.to.alkalinity	sample_sa_sex	0.259354838709677	11.4364094625019
regulation.of.growth.rate	sample_BA_veg	0.218726622498066	10.3616172919842
regulation.of.growth.rate	sample_BA_sex	0.229472999626923	10.25090505721
regulation.of.growth.rate	sample_sa_veg	0.221023076981807	10.3590114713993
regulation.of.growth.rate	sample_sa_sex	0.234229975450338	10.2441008112167
translation	sample_BA_veg	0.21619562257654	11.7109015697608
translation	sample_BA_sex	0.227596687074029	11.1550699016928
translation	sample_sa_veg	0.215095045176437	11.7069490654715
translation	sample_sa_sex	0.232511517605973	11.1521463352239
mitochondrial.ribosome	sample_BA_veg	0.227778634754796	9.27491696206039
mitochondrial.ribosome	sample_BA_sex	0.238059488111919	8.90740455878728
mitochondrial.ribosome	sample_sa_veg	0.225800546465544	9.25872942771803
mitochondrial.ribosome	sample_sa_sex	0.248932140506001	8.9413676328117
mitochondrial.large.ribosomal.subunit	sample_BA_veg	0.224355747541179	8.96105532281567
mitochondrial.large.ribosomal.subunit	sample_BA_sex	0.233528407170092	8.6545987905271
mitochondrial.large.ribosomal.subunit	sample_sa_veg	0.221707381607449	8.95111830169051
mitochondrial.large.ribosomal.subunit	sample_sa_sex	0.242366695774901	8.68422426649254
structural.constituent.of.ribosome	sample_BA_veg	0.215979953628212	11.7731650078066
structural.constituent.of.ribosome	sample_BA_sex	0.227154853621314	11.2065157304172
structural.constituent.of.ribosome	sample_sa_veg	0.214562415182898	11.7708144995711
structural.constituent.of.ribosome	sample_sa_sex	0.232024944503235	11.203712867352
rRNA.processing	sample_BA_veg	0.218703141468988	9.53525431565363
rRNA.processing	sample_BA_sex	0.22561952781253	9.40591924794376
rRNA.processing	sample_sa_veg	0.214937926336168	9.61290356756765
rRNA.processing	sample_sa_sex	0.233873011671272	9.42522920239806
ribosomal.large.subunit.biogenesis	sample_BA_veg	0.218688413408972	9.68459995610379
ribosomal.large.subunit.biogenesis	sample_BA_sex	0.231062985315587	9.579045785514
ribosomal.large.subunit.biogenesis	sample_sa_veg	0.224299478489923	9.7594649423845
ribosomal.large.subunit.biogenesis	sample_sa_sex	0.239351135355583	9.58898241152351
nucleolus	sample_BA_veg	0.213838198819307	9.46253957642273
nucleolus	sample_BA_sex	0.223704124485366	9.30390315574368
nucleolus	sample_sa_veg	0.215971033814678	9.54828324856051
nucleolus	sample_sa_sex	0.232592203460706	9.36615206429019
cytosolic.large.ribosomal.subunit	sample_BA_veg	0.210223653985822	13.1779030460663
cytosolic.large.ribosomal.subunit	sample_BA_sex	0.221068532421526	12.5099310898777
cytosolic.large.ribosomal.subunit	sample_sa_veg	0.207414814682761	13.1913507361382
cytosolic.large.ribosomal.subunit	sample_sa_sex	0.22424959200328	12.4886263501835
proline.biosynthetic.process	sample_BA_veg	0.236438923395445	9.48685243464932
proline.biosynthetic.process	sample_BA_sex	0.257332643202208	8.70292794364413
proline.biosynthetic.process	sample_sa_veg	0.237629399585921	9.34014967011191
proline.biosynthetic.process	sample_sa_sex	0.248412698412699	8.60282922603466
glutamate.5.kinase.activity	sample_BA_veg	0.238095238095238	9.62600513090986
glutamate.5.kinase.activity	sample_BA_sex	0.274603174603175	8.81323643297904
glutamate.5.kinase.activity	sample_sa_veg	0.247619047619048	9.5840961118164
glutamate.5.kinase.activity	sample_sa_sex	0.253968253968254	8.87496707800964
response.to.light.stimulus	sample_BA_veg	NA	9.94743996218653
response.to.light.stimulus	sample_BA_sex	NA	9.83743601955013
response.to.light.stimulus	sample_sa_veg	NA	9.97119045528451
response.to.light.stimulus	sample_sa_sex	NA	9.7652114168807
ribosome	sample_BA_veg	0.235640310646331	12.5552964403024
ribosome	sample_BA_sex	0.24230883964806	12.3075908039332
ribosome	sample_sa_veg	0.235603624725408	12.5146183311958
ribosome	sample_sa_sex	0.237977620009092	12.2701048112109
aminopeptidase.activity	sample_BA_veg	0.253061224489796	11.1181502016113
aminopeptidase.activity	sample_BA_sex	0.260408163265306	10.7802443266547
aminopeptidase.activity	sample_sa_veg	0.257959183673469	11.0809240569326
aminopeptidase.activity	sample_sa_sex	0.257142857142857	10.7160310919904
DNA.dependent.DNA.replication	sample_BA_veg	0.220942853963796	9.92019757290283
DNA.dependent.DNA.replication	sample_BA_sex	0.214033725020561	9.67251016474469
DNA.dependent.DNA.replication	sample_sa_veg	0.21642810499633	9.93086598199731
DNA.dependent.DNA.replication	sample_sa_sex	0.220445859173054	9.65121804956973
DNA.repair	sample_BA_veg	0.217090736617297	8.99663084159805
DNA.repair	sample_BA_sex	0.225469236416012	8.84824242733155
DNA.repair	sample_sa_veg	0.218727432792687	9.01002678087151
DNA.repair	sample_sa_sex	0.233537566029376	8.87999948875759
transcription..DNA.dependent	sample_BA_veg	0.211458913290294	9.55963850684962
transcription..DNA.dependent	sample_BA_sex	0.217197788126678	9.39833659601012
transcription..DNA.dependent	sample_sa_veg	0.218321706524973	9.44514029574109
transcription..DNA.dependent	sample_sa_sex	0.218226148633672	9.35598576333747
chromosome.segregation	sample_BA_veg	0.233716475095786	10.3900996120264
chromosome.segregation	sample_BA_sex	0.228352490421456	10.0803244829883
chromosome.segregation	sample_sa_veg	0.24367816091954	10.4053178693756
chromosome.segregation	sample_sa_sex	0.229885057471264	10.0496448013089
chromatin.silencing.at.centromere	sample_BA_veg	0.229358483151587	9.0718585233724
chromatin.silencing.at.centromere	sample_BA_sex	0.23915168484134	8.73013127348586
chromatin.silencing.at.centromere	sample_sa_veg	0.240755968169761	9.10143057000072
chromatin.silencing.at.centromere	sample_sa_sex	0.242411828273897	8.72225097701885
FACT.complex	sample_BA_veg	0.223540265197662	10.7578646089573
FACT.complex	sample_BA_sex	0.219475784381235	10.6880672015718
FACT.complex	sample_sa_veg	0.226216960644102	10.7416051895311
FACT.complex	sample_sa_sex	0.228306584035171	10.6657016298003
protein.binding	sample_BA_veg	0.218471737559865	10.5814630115597
protein.binding	sample_BA_sex	0.228613007721901	10.2881214646759
protein.binding	sample_sa_veg	0.221385044863969	10.5473480439368
protein.binding	sample_sa_sex	0.23556250647694	10.2615015232293
sporocarp.development	sample_BA_veg	0.176237623762376	6.70455512215919
sporocarp.development	sample_BA_sex	0.174917491749175	9.76257048475377
sporocarp.development	sample_sa_veg	0.168976897689769	6.01129112152543
sporocarp.development	sample_sa_sex	0.181518151815182	7.00376132184223
chemotropism	sample_BA_veg	0.176237623762376	6.70455512215919
chemotropism	sample_BA_sex	0.174917491749175	9.76257048475377
chemotropism	sample_sa_veg	0.168976897689769	6.01129112152543
chemotropism	sample_sa_sex	0.181518151815182	7.00376132184223
mitotic.sister.chromatid.segregation	sample_BA_veg	0.243835425383543	10.4934926493932
mitotic.sister.chromatid.segregation	sample_BA_sex	0.250923988842399	10.2056216126801
mitotic.sister.chromatid.segregation	sample_sa_veg	0.257597629009763	10.5054927672485
mitotic.sister.chromatid.segregation	sample_sa_sex	0.270564853556485	10.1914630040029
centromeric.heterochromatin.formation	sample_BA_veg	0.246666666666667	8.38847893096247
centromeric.heterochromatin.formation	sample_BA_sex	0.258333333333333	7.69792840653738
centromeric.heterochromatin.formation	sample_sa_veg	0.268333333333333	8.37339601197456
centromeric.heterochromatin.formation	sample_sa_sex	0.27	7.71903343198162
condensed.chromosome..centromeric.region	sample_BA_veg	0.246666666666667	8.38847893096247
condensed.chromosome..centromeric.region	sample_BA_sex	0.258333333333333	7.69792840653738
condensed.chromosome..centromeric.region	sample_sa_veg	0.268333333333333	8.37339601197456
condensed.chromosome..centromeric.region	sample_sa_sex	0.27	7.71903343198162
condensed.chromosome.inner.kinetochore	sample_BA_veg	0.246666666666667	8.38847893096247
condensed.chromosome.inner.kinetochore	sample_BA_sex	0.258333333333333	7.69792840653738
condensed.chromosome.inner.kinetochore	sample_sa_veg	0.268333333333333	8.37339601197456
condensed.chromosome.inner.kinetochore	sample_sa_sex	0.27	7.71903343198162
spore.germination	sample_BA_veg	0.220552658629442	9.68968963036571
spore.germination	sample_BA_sex	0.228380712648958	9.66661641436383
spore.germination	sample_sa_veg	0.225372080524959	9.68309333581667
spore.germination	sample_sa_sex	0.242499810129687	9.70422831650423
mitochondrial.membrane	sample_BA_veg	0.223052927213024	10.3848388913466
mitochondrial.membrane	sample_BA_sex	0.230730980083797	10.0725142813006
mitochondrial.membrane	sample_sa_veg	0.22135049103898	10.3442725752368
mitochondrial.membrane	sample_sa_sex	0.238142399310802	10.091950773739
NADPH.dehydrogenase.activity	sample_BA_veg	0.23770099458282	8.19411378636062
NADPH.dehydrogenase.activity	sample_BA_sex	0.22243830433661	8.37544228976789
NADPH.dehydrogenase.activity	sample_sa_veg	0.234889220098025	8.2202951012781
NADPH.dehydrogenase.activity	sample_sa_sex	0.237086187623606	8.40265946689991
response.to.osmotic.stress	sample_BA_veg	0.230371066663046	10.6376205474126
response.to.osmotic.stress	sample_BA_sex	0.231659889259336	10.5561182490106
response.to.osmotic.stress	sample_sa_veg	0.224528132829868	10.6455403891296
response.to.osmotic.stress	sample_sa_sex	0.240708910604452	10.5376370800291
response.to.salt.stress	sample_BA_veg	0.211369029414054	10.395030866816
response.to.salt.stress	sample_BA_sex	0.219522407321045	10.3128830955228
response.to.salt.stress	sample_sa_veg	0.204146215555781	10.472265414503
response.to.salt.stress	sample_sa_sex	0.22856850497484	10.3035142379642
ascospore.formation	sample_BA_veg	NA	9.41094052269395
ascospore.formation	sample_BA_sex	NA	9.56279429387127
ascospore.formation	sample_sa_veg	NA	9.39145732406485
ascospore.formation	sample_sa_sex	NA	9.59698544789996
conidiophore.development	sample_BA_veg	NA	9.20283056405876
conidiophore.development	sample_BA_sex	NA	9.40627001702599
conidiophore.development	sample_sa_veg	NA	9.15872113185629
conidiophore.development	sample_sa_sex	NA	9.42384482584934
protein.import.into.mitochondrial.outer.membrane	sample_BA_veg	0.195505617977528	9.72776684541092
protein.import.into.mitochondrial.outer.membrane	sample_BA_sex	0.186516853932584	9.57414503230962
protein.import.into.mitochondrial.outer.membrane	sample_sa_veg	0.159550561797753	9.65611065398394
protein.import.into.mitochondrial.outer.membrane	sample_sa_sex	0.150561797752809	9.47031367178122
mitochondrial.intermembrane.space	sample_BA_veg	0.211289165735048	10.1639332612757
mitochondrial.intermembrane.space	sample_BA_sex	0.210277050159232	9.56909128865338
mitochondrial.intermembrane.space	sample_sa_veg	0.199813887198313	10.1351008783292
mitochondrial.intermembrane.space	sample_sa_sex	0.215145786956599	9.51885754083922
mitochondrial.intermembrane.space.protein.transporter.complex	sample_BA_veg	0.195505617977528	9.72776684541092
mitochondrial.intermembrane.space.protein.transporter.complex	sample_BA_sex	0.186516853932584	9.57414503230962
mitochondrial.intermembrane.space.protein.transporter.complex	sample_sa_veg	0.159550561797753	9.65611065398394
mitochondrial.intermembrane.space.protein.transporter.complex	sample_sa_sex	0.150561797752809	9.47031367178122
protein.transporter.activity	sample_BA_veg	0.195505617977528	9.72776684541092
protein.transporter.activity	sample_BA_sex	0.186516853932584	9.57414503230962
protein.transporter.activity	sample_sa_veg	0.159550561797753	9.65611065398394
protein.transporter.activity	sample_sa_sex	0.150561797752809	9.47031367178122
actin.filament.organization	sample_BA_veg	0.217573428658727	10.590115421815
actin.filament.organization	sample_BA_sex	0.230167766683384	10.6799098640145
actin.filament.organization	sample_sa_veg	0.21885946222129	10.5517909209085
actin.filament.organization	sample_sa_sex	0.241248528823715	10.6221750056924
microtubule.based.process	sample_BA_veg	0.213589743589744	9.62513096589134
microtubule.based.process	sample_BA_sex	0.238122710622711	9.41162732951096
microtubule.based.process	sample_sa_veg	0.21768315018315	9.58183947483472
microtubule.based.process	sample_sa_sex	0.24073717948718	9.37160041671452
actin.cytoskeleton.organization	sample_BA_veg	0.205016193587622	11.4030140619893
actin.cytoskeleton.organization	sample_BA_sex	0.222218167932454	10.9403001709608
actin.cytoskeleton.organization	sample_sa_veg	0.219978078549507	11.3736367117328
actin.cytoskeleton.organization	sample_sa_sex	0.235816114387543	10.9411345727605
regulation.of.endocytosis	sample_BA_veg	0.203846153846154	10.5298422351967
regulation.of.endocytosis	sample_BA_sex	0.237912087912088	9.96826815126652
regulation.of.endocytosis	sample_sa_veg	0.217032967032967	10.4890912639748
regulation.of.endocytosis	sample_sa_sex	0.242307692307692	10.0091464650345
negative.regulation.of.Arp2.3.complex.mediated.actin.nucleation	sample_BA_veg	0.203846153846154	10.5298422351967
negative.regulation.of.Arp2.3.complex.mediated.actin.nucleation	sample_BA_sex	0.237912087912088	9.96826815126652
negative.regulation.of.Arp2.3.complex.mediated.actin.nucleation	sample_sa_veg	0.217032967032967	10.4890912639748
negative.regulation.of.Arp2.3.complex.mediated.actin.nucleation	sample_sa_sex	0.242307692307692	10.0091464650345
actin.cortical.patch.localization	sample_BA_veg	0.209958791208791	10.7137405528831
actin.cortical.patch.localization	sample_BA_sex	0.232572115384615	10.3826431695567
actin.cortical.patch.localization	sample_sa_veg	0.221909340659341	10.6863578814372
actin.cortical.patch.localization	sample_sa_sex	0.240796703296703	10.4182797038163
cell.wall.organization	sample_BA_veg	0.203846153846154	10.5298422351967
cell.wall.organization	sample_BA_sex	0.237912087912088	9.96826815126652
cell.wall.organization	sample_sa_veg	0.217032967032967	10.4890912639748
cell.wall.organization	sample_sa_sex	0.242307692307692	10.0091464650345
Arp2.3.protein.complex	sample_BA_veg	0.177028562155145	10.5799149130911
Arp2.3.protein.complex	sample_BA_sex	0.198280938470812	10.0908320201545
Arp2.3.protein.complex	sample_sa_veg	0.188263318959521	10.5681069758263
Arp2.3.protein.complex	sample_sa_sex	0.223263550795196	10.0900468773816
actin.cortical.patch	sample_BA_veg	0.209958791208791	10.7137405528831
actin.cortical.patch	sample_BA_sex	0.232572115384615	10.3826431695567
actin.cortical.patch	sample_sa_veg	0.221909340659341	10.6863578814372
actin.cortical.patch	sample_sa_sex	0.240796703296703	10.4182797038163
microtubule.binding	sample_BA_veg	0.207484737484738	11.1200505146492
microtubule.binding	sample_BA_sex	0.234371184371184	10.8975954045479
microtubule.binding	sample_sa_veg	0.222205128205128	11.0280936509502
microtubule.binding	sample_sa_sex	0.233140415140415	10.8727668815265
protein.binding..bridging	sample_BA_veg	0.209801864801865	11.1888609729635
protein.binding..bridging	sample_BA_sex	0.238349983349983	10.962875820642
protein.binding..bridging	sample_sa_veg	0.219122544122544	11.1545410439565
protein.binding..bridging	sample_sa_sex	0.236608391608392	10.9638573275641
actin.filament.binding	sample_BA_veg	0.203846153846154	10.5298422351967
actin.filament.binding	sample_BA_sex	0.237912087912088	9.96826815126652
actin.filament.binding	sample_sa_veg	0.217032967032967	10.4890912639748
actin.filament.binding	sample_sa_sex	0.242307692307692	10.0091464650345
chromatin.silencing.at.telomere	sample_BA_veg	0.225871638442148	9.02766106762228
chromatin.silencing.at.telomere	sample_BA_sex	0.230110850104584	8.77028652938154
chromatin.silencing.at.telomere	sample_sa_veg	0.21925744479796	9.03324260854262
chromatin.silencing.at.telomere	sample_sa_sex	0.234983360713437	8.82444962990788
histone.deacetylation	sample_BA_veg	0.217449925095711	8.96517580634105
histone.deacetylation	sample_BA_sex	0.215944903734118	8.50027461916927
histone.deacetylation	sample_sa_veg	0.206305831437608	8.9158288049144
histone.deacetylation	sample_sa_sex	0.223399267602508	8.58646829593942
nuclear.mRNA.splicing..via.spliceosome	sample_BA_veg	0.208141973816599	9.814509401447
nuclear.mRNA.splicing..via.spliceosome	sample_BA_sex	0.220907862563054	9.50297953145851
nuclear.mRNA.splicing..via.spliceosome	sample_sa_veg	0.202455354208495	9.80889008148385
nuclear.mRNA.splicing..via.spliceosome	sample_sa_sex	0.224912369688304	9.4997046117633
commitment.complex	sample_BA_veg	0.216256256256256	9.87104195665872
commitment.complex	sample_BA_sex	0.24234984984985	9.99946733794331
commitment.complex	sample_sa_veg	0.2102002002002	9.88717644388935
commitment.complex	sample_sa_sex	0.245065065065065	10.0213815425101
nuclear.cap.binding.complex	sample_BA_veg	0.216296296296296	9.20332953786519
nuclear.cap.binding.complex	sample_BA_sex	0.248888888888889	9.2698118190986
nuclear.cap.binding.complex	sample_sa_veg	0.201481481481482	9.19487191445358
nuclear.cap.binding.complex	sample_sa_sex	0.241481481481481	9.1930465752595
RNA.cap.binding	sample_BA_veg	0.216296296296296	9.20332953786519
RNA.cap.binding	sample_BA_sex	0.248888888888889	9.2698118190986
RNA.cap.binding	sample_sa_veg	0.201481481481482	9.19487191445358
RNA.cap.binding	sample_sa_sex	0.241481481481481	9.1930465752595
mitochondrial.outer.membrane	sample_BA_veg	0.223258866372017	10.0394629831374
mitochondrial.outer.membrane	sample_BA_sex	0.234252320908165	9.88979998481275
mitochondrial.outer.membrane	sample_sa_veg	0.224140289167716	10.0394169522806
mitochondrial.outer.membrane	sample_sa_sex	0.240040456256986	9.88781247554523
microsome	sample_BA_veg	0.230150753768844	10.8655182857622
microsome	sample_BA_sex	0.264321608040201	10.1080722318674
microsome	sample_sa_veg	0.250251256281407	10.7568060939491
microsome	sample_sa_sex	0.249246231155779	10.0092849232591
cytochrome.b5.reductase.activity	sample_BA_veg	0.230150753768844	10.8655182857622
cytochrome.b5.reductase.activity	sample_BA_sex	0.264321608040201	10.1080722318674
cytochrome.b5.reductase.activity	sample_sa_veg	0.250251256281407	10.7568060939491
cytochrome.b5.reductase.activity	sample_sa_sex	0.249246231155779	10.0092849232591
tubulin.complex.assembly	sample_BA_veg	0.170802919708029	6.5849415339716
tubulin.complex.assembly	sample_BA_sex	0.176642335766423	6.36983480256035
tubulin.complex.assembly	sample_sa_veg	0.2	6.63223694936914
tubulin.complex.assembly	sample_sa_sex	0.191240875912409	6.40922616808574
GTPase.inhibitor.activity	sample_BA_veg	0.170802919708029	6.5849415339716
