Sample	GO_term	Avg_corr	std_corr
BA_veg	Golgi.apparatus	0.117272572352744	0.335368388726625
BA_veg	response.to.dsRNA	-0.060853202538597	0.389463719303474
BA_veg	exocytosis	0.35259605678309	0.392752495882418
BA_veg	small.GTPase.mediated.signal.transduction	0.322191597110709	0.51511824595106
BA_veg	establishment.of.cell.polarity	0.207319911615033	0.555088852357388
BA_veg	intracellular	0.120244947822199	0.598583033623116
BA_veg	GTPase.activity	0.0438510627952342	0.3810739025735
BA_veg	RNA.binding	0.369356698265006	0.460680149277057
BA_veg	establishment.or.maintenance.of.cell.polarity	0.0209411672629815	0.477882534354216
BA_veg	hyphal.tip	-0.304450693173581	0.47721299359915
BA_veg	regulation.of.translational.fidelity	0.095845025648202	0.431318082678256
BA_veg	unfolded.protein.binding	-0.0527884510383768	0.394384484823225
BA_veg	ubiquitin.dependent.protein.catabolic.process	0.108936488219348	0.475075018940091
BA_veg	aerobic.respiration	-0.0866412202064717	0.330137273536549
BA_veg	temperature.compensation.of.the.circadian.clock	0.123535521217135	0.526481907415625
BA_veg	circadian.regulation.of.gene.expression	0.07326181502837	0.586952960562837
BA_veg	protein.heterodimerization.activity	0.117519291338164	0.537943886864229
BA_veg	response.to.acetate	0.0621691825455314	0.517627600907891
BA_veg	tricarboxylic.acid.cycle	-0.153598188928617	0.452886096699483
BA_veg	cellular.response.to.glucose.starvation	0.0306328331687159	0.522790968124555
BA_veg	mitochondrial.respiratory.chain.complex.I.assembly	0.224501948574189	0.447153284875854
BA_veg	rRNA.modification	0.0665581528093305	0.116812297146004
BA_veg	small.nucleolar.ribonucleoprotein.complex	0.306268426648815	0.341394116456915
BA_veg	small.subunit.processome	0.146573910154191	0.363430290345436
BA_veg	iron.sulfur.cluster.assembly	0.280740069730486	0.44461308025511
BA_veg	transcription.from.RNA.polymerase.I.promoter	0.171527946942427	0.531874308579544
BA_veg	GTP.binding	0.118244828784252	0.55023301176485
BA_veg	postreplication.repair	-0.165624191857558	0.601752650633728
BA_veg	histone.methyltransferase.activity	-0.402867360495778	0.360532147270323
BA_veg	proteasome.regulatory.particle..base.subcomplex	-0.0563114681611977	0.587889190445195
BA_veg	endopeptidase.activity	0.0901482613886705	0.494238879498355
BA_veg	response.to.stress	-0.169019688441814	0.481271423442652
BA_veg	nuclear.envelope	-0.22838570357284	0.654516352263713
BA_veg	ER.associated.protein.catabolic.process	0.0210893846111755	0.315635901349979
BA_veg	proton.transporting.ATPase.activity..rotational.mechanism	-0.102298058224263	0.542513235407613
BA_veg	RNA.splicing	0.146322584024847	0.605415124470873
BA_veg	translational.initiation	0.15162885773852	0.237968586740279
BA_veg	fungal.type.cell.wall.biogenesis	0.0495040277781335	0.544887013250637
BA_veg	DNA.binding	0.0678671619245374	0.322828308413411
BA_veg	cellular.cell.wall.organization	0.0883277270282568	0.39482459801682
BA_veg	fungal.type.cell.wall.organization	0.10754488321281	0.689809825061124
BA_veg	membrane.fraction	-0.104986070368589	0.433899474221335
BA_veg	peroxisome	-0.155878568483125	0.350943660776184
BA_veg	transcription.from.RNA.polymerase.II.promoter	0.122632943269314	0.311820030402721
BA_veg	DNA.directed.RNA.polymerase.II..core.complex	0.122632943269314	0.311820030402721
BA_veg	DNA.directed.RNA.polymerase.activity	0.102186702786336	0.349141328324249
BA_veg	mitochondrial.matrix	0.0240360809530632	0.4972644929717
BA_veg	vacuole.fusion..non.autophagic	-0.190817505951867	0.410586393623506
BA_veg	ribosomal.large.subunit.assembly	0.0109459712105752	0.302722128216203
BA_veg	protein.folding	0.118884947575056	0.473394444868715
BA_veg	mitochondrial.nucleoid	0.161079977803702	0.43637231834895
BA_veg	structural.molecule.activity	0.090055676209735	0.64479171876033
BA_veg	regulation.of.glycogen.metabolic.process	-0.139543003862372	0.513729210141902
BA_veg	plasma.membrane	0.0351788176610689	0.504089544522599
BA_veg	mitochondrial.genome.maintenance	0.0719736047792633	0.509307225783496
BA_veg	cytoskeleton.organization	0.00737513736168503	0.391731147450313
BA_veg	cytoskeleton	-0.00085951066933726	0.451832188231818
BA_veg	ubiquitin.protein.ligase.activity	0.182540169745201	0.427229260938887
BA_veg	telomere.maintenance	0.130173054942945	0.48919379045084
BA_veg	response.to.cold	-0.257750317521823	0.258209684014689
BA_veg	protein.phosphorylation	-0.212068031135413	0.318125290749697
BA_veg	peptidyl.prolyl.cis.trans.isomerase.activity	-0.0098422013717993	0.288711275134601
BA_veg	proteasome.core.complex..alpha.subunit.complex	0.141269208689889	0.583064045442469
BA_veg	response.to.heat	-0.339846206182437	0.395159079778
BA_veg	DNA.directed.RNA.polymerase.I.complex	0.0567292657141649	0.328198047774111
BA_veg	X.de.novo..IMP.biosynthetic.process	-0.253204997746805	0.335568035043594
BA_veg	hyperosmotic.salinity.response	-0.261184468768465	0.442094992991166
BA_veg	ergosterol.biosynthetic.process	0.00795374324068701	0.317524687104314
BA_veg	soluble.fraction	0.0743514951951728	0.327212522874279
BA_veg	chromatin.remodeling	0.207316546042562	0.447338833705323
BA_veg	mitochondrion.organization	0.173901817131606	0.384455411605941
BA_veg	cellular.response.to.sulfur.starvation	0.352589031504565	0.351325842594318
BA_veg	reproductive.sporulation	-0.259270557695725	0.508878581460656
BA_veg	endoplasmic.reticulum.membrane	-0.242121871189211	0.465864982348634
BA_veg	proteasome.core.complex..beta.subunit.complex	0.245936671586949	0.176102402968983
sa_veg	endoplasmic.reticulum	-0.222848648257276	0.317235861010166
sa_veg	nucleus	0.023999783966444	0.441730195270153
sa_veg	mitochondrion	0.103930174798708	0.414205616432628
sa_veg	mitochondrial.inner.membrane	0.123371338835768	0.325370068689577
sa_veg	sporocarp.development.involved.in.sexual.reproduction	-0.0367089711405448	0.408864998589342
sa_veg	heterotrimeric.G.protein.complex	0.258154261388818	0.479816206158144
sa_veg	DNA.damage.checkpoint	0.058600435215503	0.298243072917168
sa_veg	DNA.methylation	0.144608520691427	0.469678193518901
sa_veg	protein.dephosphorylation	0.310468960308577	0.26677169128728
sa_veg	hyphal.growth	-0.0154886564476274	0.354752967387485
sa_veg	regulation.of.circadian.rhythm	0.0827393826955677	0.418711084235586
sa_veg	conidium.formation	-0.0146729895984496	0.337538325807342
sa_veg	cytoplasm	0.0328286283607702	0.402089713643997
sa_veg	cytosol	-0.0339143076946593	0.394796146816765
sa_veg	regulation.of.growth.rate	-0.0378902071414412	0.4129372984338
sa_veg	translation	0.0435692199317761	0.407994991677965
sa_veg	mitochondrial.ribosome	0.184963882514341	0.371906481332482
sa_veg	mitochondrial.large.ribosomal.subunit	0.169575248698886	0.403670306281006
sa_veg	structural.constituent.of.ribosome	0.0273520551970914	0.39890578132168
sa_veg	rRNA.processing	0.0269814668922933	0.407773497868369
sa_veg	ribosomal.large.subunit.biogenesis	0.098441605663046	0.284856547644024
sa_veg	nucleolus	0.0100925949626253	0.419565541196264
sa_veg	cytosolic.large.ribosomal.subunit	0.00507618287655451	0.412119814242089
sa_veg	response.to.light.stimulus	-0.0383241130584178	0.447748837707556
sa_veg	ribosome	0.179349194698359	0.347124922746031
sa_veg	DNA.repair	-0.156302848084127	0.455991373907399
sa_veg	protein.binding	0.123883139244971	0.421549771470636
sa_veg	spore.germination	0.0480280058617079	0.494073681567296
sa_veg	mitochondrial.membrane	0.150573444273556	0.432877612104262
sa_veg	response.to.osmotic.stress	0.179318138224305	0.280380469272405
sa_veg	response.to.salt.stress	0.331130306010848	0.348226598934633
sa_veg	ascospore.formation	0.0401849915024442	0.439440401415247
sa_veg	conidiophore.development	-0.0576174763987351	0.355134241896948
sa_veg	mitochondrial.intermembrane.space	-0.000672135747332573	0.481690127782007
sa_veg	actin.filament.organization	0.27007843483069	0.293278208656233
sa_veg	chromatin.silencing.at.telomere	0.456104675998276	0.187978435072909
sa_veg	nuclear.mRNA.splicing..via.spliceosome	-0.0533703533172251	0.247485771199101
sa_veg	mitochondrial.outer.membrane	0.0985910255452689	0.352926809097406
sa_veg	cytosolic.small.ribosomal.subunit	-0.0632598496529476	0.361299510301886
sa_veg	glyoxysome	-0.00980946107666893	0.375712842265291
sa_veg	sequence.specific.DNA.binding.transcription.factor.activity	0.090673804417233	0.41197555648094
sa_veg	sequence.specific.DNA.binding	0.118162431425359	0.295240539935256
sa_veg	response.to.oxidative.stress	0.0224274922704609	0.508010761857877
sa_veg	hyphal.cell.wall	-0.218131879336801	0.379103830804131
sa_veg	GTPase.activator.activity	0.130757804780964	0.280767189385241
sa_veg	ATP.synthesis.coupled.proton.transport	0.11872330531529	0.541394170774119
sa_veg	ATPase.activity	0.206072796636592	0.35616263077729
sa_veg	hydrogen.ion.transporting.ATP.synthase.activity..rotational.mechanism	0.0618213440136696	0.485818795551389
sa_veg	NADH.oxidation	-0.0143372843460586	0.410217098108485
sa_veg	mitochondrial.respiratory.chain.complex.I	0.00686632711510465	0.430493426548444
sa_veg	electron.carrier.activity	0.00337979133699761	0.406070543985546
sa_veg	syncytium.formation.by.plasma.membrane.fusion	0.0290971708471923	0.422963532591881
sa_veg	protein.targeting.to.mitochondrion	-0.0853762783661028	0.247895518534179
sa_veg	vacuolar.acidification	-0.0949105535889005	0.235415923460092
sa_veg	cysteine.biosynthetic.process	0.0781206392488785	0.535571138497004
sa_veg	methionine.metabolic.process	0.161936218656163	0.255017255273107
sa_veg	endocytosis	0.138982946444784	0.456467677659973
sa_veg	vesicle.mediated.transport	-0.214127082457628	0.403587135332255
sa_veg	Golgi.apparatus	0.10578429815564	0.286944713039667
sa_veg	response.to.dsRNA	0.0589661100404861	0.37381147357111
sa_veg	exocytosis	0.132203442648337	0.55555335917126
sa_veg	small.GTPase.mediated.signal.transduction	0.306664824550455	0.325206166626601
sa_veg	establishment.of.cell.polarity	-0.104872774700059	0.350471538926562
sa_veg	intracellular	-0.0118648577209864	0.422501427503264
sa_veg	GTPase.activity	-0.0906624012057477	0.49348526466962
sa_veg	RNA.binding	-0.136012883055375	0.36527718528125
sa_veg	establishment.or.maintenance.of.cell.polarity	0.218807369433551	0.372404383783961
sa_veg	hyphal.tip	-0.185258819870387	0.271907848677002
sa_veg	regulation.of.translational.fidelity	-0.109036867691777	0.45500660074488
sa_veg	unfolded.protein.binding	0.0698357356204597	0.331860400549935
sa_veg	ubiquitin.dependent.protein.catabolic.process	-0.151639414809142	0.321099889855779
sa_veg	aerobic.respiration	-0.232933205435793	0.262103478145146
sa_veg	temperature.compensation.of.the.circadian.clock	-0.135059736303559	0.388547220621295
sa_veg	circadian.regulation.of.gene.expression	-0.49191009194725	0.280510156242477
sa_veg	protein.heterodimerization.activity	0.0598501932640892	0.388069734775872
sa_veg	response.to.acetate	0.0112895121731194	0.233639836886794
sa_veg	tricarboxylic.acid.cycle	0.173963110606181	0.360496105909292
sa_veg	cellular.response.to.glucose.starvation	0.0325394013728055	0.460575032742384
sa_veg	mitochondrial.respiratory.chain.complex.I.assembly	0.0965707862080733	0.446663554946845
sa_veg	rRNA.modification	0.115000901538106	0.390654480377044
sa_veg	small.nucleolar.ribonucleoprotein.complex	-0.0246296528942952	0.553207229826619
sa_veg	small.subunit.processome	0.117375904348798	0.447700609523346
sa_veg	iron.sulfur.cluster.assembly	0.111944596105211	0.332898128889655
sa_veg	transcription.from.RNA.polymerase.I.promoter	0.116018710533719	0.51120568512374
sa_veg	GTP.binding	-0.0686457634809838	0.642243321174066
sa_veg	postreplication.repair	-0.0365624641065184	0.538187993768043
sa_veg	histone.methyltransferase.activity	-0.0654140552414918	0.431219036069635
sa_veg	proteasome.regulatory.particle..base.subcomplex	-0.0927879123838318	0.302159811268006
sa_veg	endopeptidase.activity	-0.178399155968885	0.293870868513057
sa_veg	response.to.stress	0.146743595315057	0.2352252923559
sa_veg	nuclear.envelope	-0.10989324601135	0.268749902484531
sa_veg	ER.associated.protein.catabolic.process	0.211080089217825	0.29960632012963
sa_veg	proton.transporting.ATPase.activity..rotational.mechanism	-0.0300825873512999	0.149689948039516
sa_veg	RNA.splicing	0.0381877028727346	0.66581705750994
sa_veg	translational.initiation	0.0714857055594284	0.406149388765285
sa_veg	fungal.type.cell.wall.biogenesis	-0.00278814112052979	0.527478508845286
sa_veg	DNA.binding	-0.0273657264394457	0.39393527564096
sa_veg	cellular.cell.wall.organization	0.124515176091823	0.528100712898836
sa_veg	fungal.type.cell.wall.organization	0.174671862735545	0.416150280866775
sa_veg	membrane.fraction	0.405526005676225	0.433886141435296
sa_veg	peroxisome	0.294030585967179	0.505118554563462
sa_veg	transcription.from.RNA.polymerase.II.promoter	-0.18581805434632	0.391510050728984
sa_veg	DNA.directed.RNA.polymerase.II..core.complex	-0.18581805434632	0.391510050728984
sa_veg	DNA.directed.RNA.polymerase.activity	-0.230715992721268	0.387022788679906
sa_veg	mitochondrial.matrix	0.14403566334591	0.23286308217084
sa_veg	vacuole.fusion..non.autophagic	-0.0563403776270942	0.18337120595936
sa_veg	ribosomal.large.subunit.assembly	0.0422621505859421	0.206963935422457
sa_veg	protein.folding	0.0130227966218629	0.490371911106024
sa_veg	mitochondrial.nucleoid	0.213472807467011	0.416445586310614
sa_veg	structural.molecule.activity	0.249353855844725	0.500419084811683
sa_veg	regulation.of.glycogen.metabolic.process	0.0175617878966096	0.261326868236235
sa_veg	plasma.membrane	-0.234055371848512	0.334493448826399
sa_veg	mitochondrial.genome.maintenance	0.336884105070558	0.54631060470064
sa_veg	cytoskeleton.organization	-0.0704048440058794	0.343475355358976
sa_veg	cytoskeleton	-0.069007283597871	0.396594761880864
sa_veg	ubiquitin.protein.ligase.activity	-0.215358477478873	0.434112831570111
sa_veg	telomere.maintenance	-0.138617053512723	0.427322864782085
sa_veg	response.to.cold	0.142615519812026	0.453309226659967
sa_veg	protein.phosphorylation	-0.0695566228146652	0.435629742754427
sa_veg	peptidyl.prolyl.cis.trans.isomerase.activity	-0.283432466887451	0.490413674392242
sa_veg	proteasome.core.complex..alpha.subunit.complex	-0.26570350404647	0.216611745459886
sa_veg	response.to.heat	0.129615501844212	0.312685552595424
sa_veg	DNA.directed.RNA.polymerase.I.complex	-0.211713276345956	0.494821207334765
sa_veg	X.de.novo..IMP.biosynthetic.process	0.288052004740969	0.311751700153953
sa_veg	hyperosmotic.salinity.response	-0.032399706182714	0.176624162684636
sa_veg	ergosterol.biosynthetic.process	-0.226524079040581	0.423897925006022
sa_veg	soluble.fraction	0.112026366635289	0.527454163788868
sa_veg	chromatin.remodeling	0.391984719190097	0.377032919366378
sa_veg	mitochondrion.organization	0.280175787191531	0.427521847311797
sa_veg	cellular.response.to.sulfur.starvation	0.23802074264511	0.117098319334811
sa_veg	reproductive.sporulation	-0.13415966847226	0.265178719569554
sa_veg	endoplasmic.reticulum.membrane	-0.244773487482872	0.182670576056777
sa_veg	proteasome.core.complex..beta.subunit.complex	-0.197685586249485	0.40053383150039
sa_sex	endoplasmic.reticulum	0.196642290318638	0.45221279533959
sa_sex	nucleus	-0.10650422509654	0.458254681102686
sa_sex	mitochondrion	0.0362973859111814	0.469052599875184
sa_sex	mitochondrial.inner.membrane	0.0838344243437431	0.468503037046689
sa_sex	sporocarp.development.involved.in.sexual.reproduction	0.182268513049431	0.408099786315389
sa_sex	heterotrimeric.G.protein.complex	0.108370041200143	0.236053713433217
sa_sex	DNA.damage.checkpoint	-0.054814164969651	0.386009817407508
sa_sex	DNA.methylation	0.0761309882408359	0.165634657817116
sa_sex	protein.dephosphorylation	0.18207549689934	0.216099733161817
sa_sex	hyphal.growth	0.0953278685532199	0.473160700437446
sa_sex	regulation.of.circadian.rhythm	0.0818887508337564	0.4603997349436
sa_sex	conidium.formation	0.137442501631084	0.458918848546242
sa_sex	cytoplasm	-0.0433637913804138	0.440046686265608
sa_sex	cytosol	-0.0991303278958355	0.422192074963248
sa_sex	regulation.of.growth.rate	0.031527760018497	0.370058339639059
sa_sex	translation	-0.256177566933656	0.380590648860245
sa_sex	mitochondrial.ribosome	0.0126785898532414	0.405794441180564
sa_sex	mitochondrial.large.ribosomal.subunit	-0.0664622706036193	0.416587074784291
sa_sex	structural.constituent.of.ribosome	-0.265807465710305	0.357324504597496
sa_sex	rRNA.processing	-0.0732414802971351	0.51927402795447
sa_sex	ribosomal.large.subunit.biogenesis	0.0791318315340017	0.38309323842095
sa_sex	nucleolus	0.112235293247626	0.390248267911519
sa_sex	cytosolic.large.ribosomal.subunit	-0.372662551931346	0.336118120240224
sa_sex	response.to.light.stimulus	0.00840658258848154	0.457336066231843
sa_sex	ribosome	0.0899777998667068	0.435220017123829
sa_sex	DNA.repair	-0.475940726708369	0.313454840139551
sa_sex	protein.binding	-0.00770553395505018	0.469800748471977
sa_sex	spore.germination	0.107200781558442	0.365469440549203
sa_sex	mitochondrial.membrane	0.134736791099621	0.49971439759861
sa_sex	response.to.osmotic.stress	0.307008068287217	0.417977843929591
sa_sex	response.to.salt.stress	0.0644338555896687	0.437932438915475
sa_sex	ascospore.formation	0.235649884231844	0.391188376601123
sa_sex	conidiophore.development	0.193256512788715	0.466698538407936
sa_sex	mitochondrial.intermembrane.space	0.325150674174676	0.310981119658863
sa_sex	actin.filament.organization	-0.237310359020992	0.315133024307569
sa_sex	chromatin.silencing.at.telomere	0.055110417934952	0.289174881787897
sa_sex	nuclear.mRNA.splicing..via.spliceosome	-0.0342095620866938	0.43295678971662
sa_sex	mitochondrial.outer.membrane	-0.139670781472403	0.505235565162012
sa_sex	cytosolic.small.ribosomal.subunit	-0.311080491995276	0.295010831656473
sa_sex	glyoxysome	0.11421700499712	0.525248549466966
sa_sex	sequence.specific.DNA.binding.transcription.factor.activity	0.485912788671603	0.361478134085389
sa_sex	sequence.specific.DNA.binding	0.148467978868966	0.464723361908576
sa_sex	response.to.oxidative.stress	-0.0260751462131499	0.418642617109645
sa_sex	hyphal.cell.wall	-0.0527232180161349	0.5220453087812
sa_sex	GTPase.activator.activity	0.0973743357835794	0.234566275478129
sa_sex	ATP.synthesis.coupled.proton.transport	-0.119346533984183	0.422730872476261
sa_sex	ATPase.activity	-0.227411170480351	0.50170198594775
sa_sex	hydrogen.ion.transporting.ATP.synthase.activity..rotational.mechanism	0.0263728791071854	0.490098744812584
sa_sex	NADH.oxidation	-0.146984781131987	0.525183339101808
sa_sex	mitochondrial.respiratory.chain.complex.I	-0.164903319091212	0.53122581764377
sa_sex	electron.carrier.activity	-0.117856074621619	0.525942480066177
sa_sex	syncytium.formation.by.plasma.membrane.fusion	0.168343994866291	0.3821192127598
sa_sex	protein.targeting.to.mitochondrion	-0.14961596114281	0.643453791163686
sa_sex	vacuolar.acidification	-0.308630026688148	0.293916095519456
sa_sex	cysteine.biosynthetic.process	-0.144508142109435	0.399290906507558
sa_sex	methionine.metabolic.process	-0.212410103664494	0.284263023176566
sa_sex	endocytosis	-0.0707033149324518	0.529150730093506
sa_sex	vesicle.mediated.transport	0.225975678458954	0.137660211082246
sa_sex	Golgi.apparatus	0.252909688786726	0.370489505436839
sa_sex	response.to.dsRNA	-0.0942480261652918	0.522806109535175
sa_sex	exocytosis	-0.00722233428501098	0.521940437989455
sa_sex	small.GTPase.mediated.signal.transduction	-0.242146212301711	0.36366998890839
sa_sex	establishment.of.cell.polarity	-0.005370289833497	0.208311894589281
sa_sex	intracellular	-0.138061041892868	0.422445808110974
sa_sex	GTPase.activity	-0.0612442049999613	0.366593123345233
sa_sex	RNA.binding	-0.208937556151313	0.457128711547962
sa_sex	establishment.or.maintenance.of.cell.polarity	0.176054485450844	0.438092959243855
sa_sex	hyphal.tip	0.387486450844685	0.317561026196393
sa_sex	regulation.of.translational.fidelity	-0.311569053746267	0.256815146481273
sa_sex	unfolded.protein.binding	-0.096036445748205	0.573880472256032
sa_sex	ubiquitin.dependent.protein.catabolic.process	-0.448071688917335	0.328481835015265
sa_sex	aerobic.respiration	0.136801713965854	0.44142393424098
sa_sex	temperature.compensation.of.the.circadian.clock	-0.209827824245938	0.681904273117823
sa_sex	circadian.regulation.of.gene.expression	0.276697196564495	0.684812170498689
sa_sex	protein.heterodimerization.activity	0.469413271273337	0.541248525893637
sa_sex	response.to.acetate	0.469977109852222	0.446676026736446
sa_sex	tricarboxylic.acid.cycle	0.155765337652852	0.106082204818224
sa_sex	cellular.response.to.glucose.starvation	-0.272505233163453	0.285233582970273
sa_sex	mitochondrial.respiratory.chain.complex.I.assembly	-0.222707722140939	0.487803416962081
sa_sex	rRNA.modification	-0.0191726833096515	0.47485374220138
sa_sex	small.nucleolar.ribonucleoprotein.complex	-0.358029713256884	0.18819675716599
sa_sex	small.subunit.processome	-0.021564592028655	0.473182719931784
sa_sex	iron.sulfur.cluster.assembly	-0.141627197100395	0.534992865377888
sa_sex	transcription.from.RNA.polymerase.I.promoter	-0.114004728563185	0.543273204858345
sa_sex	GTP.binding	0.0278182083038494	0.0948214842358309
sa_sex	postreplication.repair	-0.222085041306156	0.248442632109258
sa_sex	histone.methyltransferase.activity	0.137502977011073	0.629809320602351
sa_sex	proteasome.regulatory.particle..base.subcomplex	-0.619825419659604	0.227180718707148
sa_sex	endopeptidase.activity	-0.539297918892449	0.271275620555485
sa_sex	response.to.stress	-0.408539641706192	0.15729028312104
sa_sex	nuclear.envelope	-0.01539423120204	0.233336482161915
sa_sex	ER.associated.protein.catabolic.process	0.0326566638754841	0.519084893917486
sa_sex	proton.transporting.ATPase.activity..rotational.mechanism	-0.11478825277195	0.597742720036414
sa_sex	RNA.splicing	0.0387229822130407	0.455941281628986
sa_sex	translational.initiation	0.176699863199564	0.258589752223171
sa_sex	fungal.type.cell.wall.biogenesis	-0.0364524467431666	0.285774108232714
sa_sex	DNA.binding	0.193842695437913	0.434950807741408
sa_sex	cellular.cell.wall.organization	-0.123400834175991	0.46394925108428
sa_sex	fungal.type.cell.wall.organization	-0.39986430938457	0.292664314056625
sa_sex	membrane.fraction	0.235832329763456	0.603635205915847
sa_sex	peroxisome	-0.259205910014671	0.741143876433172
sa_sex	transcription.from.RNA.polymerase.II.promoter	-0.440591451695217	0.319423962500025
sa_sex	DNA.directed.RNA.polymerase.II..core.complex	-0.440591451695217	0.319423962500025
sa_sex	DNA.directed.RNA.polymerase.activity	-0.243326338880807	0.43799399567962
sa_sex	mitochondrial.matrix	0.18988040525009	0.501231931426877
sa_sex	vacuole.fusion..non.autophagic	0.200729204523103	0.64846275068618
sa_sex	ribosomal.large.subunit.assembly	-0.410925115117522	0.318227516334777
sa_sex	protein.folding	-0.138127908678706	0.501651193637096
sa_sex	mitochondrial.nucleoid	0.0590340195400969	0.502990259840124
sa_sex	structural.molecule.activity	-0.148400126341144	0.627178712299762
sa_sex	regulation.of.glycogen.metabolic.process	0.321599322372441	0.299334679083741
sa_sex	plasma.membrane	0.0107946364503514	0.436980664601867
sa_sex	mitochondrial.genome.maintenance	-0.262678354181768	0.358359518136731
sa_sex	cytoskeleton.organization	-0.0974181898415236	0.596604662251663
sa_sex	cytoskeleton	-0.319891980016783	0.380287937306622
sa_sex	ubiquitin.protein.ligase.activity	-0.0430943328631332	0.556695453393375
sa_sex	telomere.maintenance	-0.431806650078288	0.303035393488243
sa_sex	response.to.cold	-0.0152921726353573	0.185937297254762
sa_sex	protein.phosphorylation	-0.270188430874783	0.474067444571699
sa_sex	peptidyl.prolyl.cis.trans.isomerase.activity	-0.614900966920562	0.232240895138138
sa_sex	proteasome.core.complex..alpha.subunit.complex	-0.510651746277037	0.279367177052653
sa_sex	response.to.heat	0.177264371540194	0.433341712299996
sa_sex	DNA.directed.RNA.polymerase.I.complex	-0.156541455631325	0.536288082251797
sa_sex	X.de.novo..IMP.biosynthetic.process	-0.051768178930648	0.543485991337931
sa_sex	hyperosmotic.salinity.response	0.454967192328223	0.538033204816394
sa_sex	ergosterol.biosynthetic.process	0.067915998464094	0.220695942293999
