GO_term	Sampletype	Value
cytosolic.large.ribosomal.subunit	sample_BA_veg	-0.0329926335811067
cytosolic.large.ribosomal.subunit	sample_BA_sex	-0.228908418481825
cytosolic.large.ribosomal.subunit	sample_sa_veg	-0.154375517955402
cytosolic.large.ribosomal.subunit	sample_sa_sex	-0.236096097929915
response.to.light.stimulus	sample_BA_veg	NA
response.to.light.stimulus	sample_BA_sex	NA
response.to.light.stimulus	sample_sa_veg	NA
response.to.light.stimulus	sample_sa_sex	NA
ribosome	sample_BA_veg	-0.157410989160366
ribosome	sample_BA_sex	-0.141606552289908
ribosome	sample_sa_veg	-0.095632586663935
ribosome	sample_sa_sex	-0.160152810992875
DNA.repair	sample_BA_veg	-0.045362072533213
DNA.repair	sample_BA_sex	-0.348944781936553
DNA.repair	sample_sa_veg	0.0316344594210154
DNA.repair	sample_sa_sex	-0.153654628361046
protein.binding	sample_BA_veg	0.116670999518834
protein.binding	sample_BA_sex	-0.0104157840843072
protein.binding	sample_sa_veg	0.0188787583936874
protein.binding	sample_sa_sex	0.0454841148952087
spore.germination	sample_BA_veg	0.1767540572404
spore.germination	sample_BA_sex	0.0814107462412397
spore.germination	sample_sa_veg	-0.0053266069293761
spore.germination	sample_sa_sex	0.0689851072629975
mitochondrial.membrane	sample_BA_veg	-0.0316132838056152
mitochondrial.membrane	sample_BA_sex	0.0294846347544814
mitochondrial.membrane	sample_sa_veg	-0.0151833556822238
mitochondrial.membrane	sample_sa_sex	0.0545861891233675
response.to.osmotic.stress	sample_BA_veg	-0.133746677820895
response.to.osmotic.stress	sample_BA_sex	0.0546456959187322
response.to.osmotic.stress	sample_sa_veg	-0.0455040027832603
response.to.osmotic.stress	sample_sa_sex	-0.0210530725329056
response.to.salt.stress	sample_BA_veg	0.0464152182801186
response.to.salt.stress	sample_BA_sex	0.348913860303955
response.to.salt.stress	sample_sa_veg	0.0878666349678988
response.to.salt.stress	sample_sa_sex	0.367727321989512
ascospore.formation	sample_BA_veg	NA
ascospore.formation	sample_BA_sex	NA
ascospore.formation	sample_sa_veg	NA
ascospore.formation	sample_sa_sex	NA
conidiophore.development	sample_BA_veg	NA
conidiophore.development	sample_BA_sex	NA
conidiophore.development	sample_sa_veg	NA
conidiophore.development	sample_sa_sex	NA
mitochondrial.intermembrane.space	sample_BA_veg	-0.158124036085852
mitochondrial.intermembrane.space	sample_BA_sex	0.164479836453976
mitochondrial.intermembrane.space	sample_sa_veg	0.0413901326646556
mitochondrial.intermembrane.space	sample_sa_sex	-0.081878550332123
actin.filament.organization	sample_BA_veg	-0.0184655369689402
actin.filament.organization	sample_BA_sex	-0.0536501466107002
actin.filament.organization	sample_sa_veg	0.106555655553566
actin.filament.organization	sample_sa_sex	0.128350068822989
chromatin.silencing.at.telomere	sample_BA_veg	-0.112916398002123
chromatin.silencing.at.telomere	sample_BA_sex	-0.0855470370371971
chromatin.silencing.at.telomere	sample_sa_veg	0.213407636348108
chromatin.silencing.at.telomere	sample_sa_sex	-0.0470041053775463
nuclear.mRNA.splicing..via.spliceosome	sample_BA_veg	-0.207910923712765
nuclear.mRNA.splicing..via.spliceosome	sample_BA_sex	-0.436172244890621
nuclear.mRNA.splicing..via.spliceosome	sample_sa_veg	-0.374983566407307
nuclear.mRNA.splicing..via.spliceosome	sample_sa_sex	-0.508438361641515
mitochondrial.outer.membrane	sample_BA_veg	-0.00322355974947418
mitochondrial.outer.membrane	sample_BA_sex	-0.044487161698147
mitochondrial.outer.membrane	sample_sa_veg	-0.0393575246166422
mitochondrial.outer.membrane	sample_sa_sex	0.00745204226684312
cytosolic.small.ribosomal.subunit	sample_BA_veg	0.288156818981289
cytosolic.small.ribosomal.subunit	sample_BA_sex	0.010152168910837
cytosolic.small.ribosomal.subunit	sample_sa_veg	0.0945610096295012
cytosolic.small.ribosomal.subunit	sample_sa_sex	-0.076162536762223
glyoxysome	sample_BA_veg	-0.0984339246455571
glyoxysome	sample_BA_sex	-0.107121311420915
glyoxysome	sample_sa_veg	-0.0708916465344608
glyoxysome	sample_sa_sex	-0.0348636963525823
sequence.specific.DNA.binding.transcription.factor.activity	sample_BA_veg	0.51739251062036
sequence.specific.DNA.binding.transcription.factor.activity	sample_BA_sex	0.324579687885925
sequence.specific.DNA.binding.transcription.factor.activity	sample_sa_veg	0.229990687429689
sequence.specific.DNA.binding.transcription.factor.activity	sample_sa_sex	0.323653771474302
sequence.specific.DNA.binding	sample_BA_veg	0.367933969277384
sequence.specific.DNA.binding	sample_BA_sex	0.247627861531297
sequence.specific.DNA.binding	sample_sa_veg	0.36209626968335
sequence.specific.DNA.binding	sample_sa_sex	0.351938904381833
response.to.oxidative.stress	sample_BA_veg	0.00586498671855405
response.to.oxidative.stress	sample_BA_sex	0.0118367197515949
response.to.oxidative.stress	sample_sa_veg	-0.0426109663387043
response.to.oxidative.stress	sample_sa_sex	0.0482741696570873
hyphal.cell.wall	sample_BA_veg	-0.293422665707491
hyphal.cell.wall	sample_BA_sex	0.000370477396330544
hyphal.cell.wall	sample_sa_veg	-0.429537603470745
hyphal.cell.wall	sample_sa_sex	-0.143661395177882
GTPase.activator.activity	sample_BA_veg	0.312539708723679
GTPase.activator.activity	sample_BA_sex	0.430998024613224
GTPase.activator.activity	sample_sa_veg	-0.00216220440072994
GTPase.activator.activity	sample_sa_sex	0.210979855162645
ATP.synthesis.coupled.proton.transport	sample_BA_veg	0.299685309500596
ATP.synthesis.coupled.proton.transport	sample_BA_sex	0.442705887739872
ATP.synthesis.coupled.proton.transport	sample_sa_veg	0.288569976615497
ATP.synthesis.coupled.proton.transport	sample_sa_sex	0.288582705455286
ATPase.activity	sample_BA_veg	-0.00699255014576523
ATPase.activity	sample_BA_sex	0.011096528632459
ATPase.activity	sample_sa_veg	0.0427771580403352
ATPase.activity	sample_sa_sex	-0.00189443128680241
hydrogen.ion.transporting.ATP.synthase.activity..rotational.mechanism	sample_BA_veg	0.286246522384107
hydrogen.ion.transporting.ATP.synthase.activity..rotational.mechanism	sample_BA_sex	0.495015981428428
hydrogen.ion.transporting.ATP.synthase.activity..rotational.mechanism	sample_sa_veg	0.338006507865281
hydrogen.ion.transporting.ATP.synthase.activity..rotational.mechanism	sample_sa_sex	0.319970918095904
NADH.oxidation	sample_BA_veg	-0.0267594000981864
NADH.oxidation	sample_BA_sex	-0.182111513537723
NADH.oxidation	sample_sa_veg	-0.0610631791125392
NADH.oxidation	sample_sa_sex	-0.125761142946787
mitochondrial.respiratory.chain.complex.I	sample_BA_veg	-0.0135880493232438
mitochondrial.respiratory.chain.complex.I	sample_BA_sex	-0.157848015812414
mitochondrial.respiratory.chain.complex.I	sample_sa_veg	-0.0494760518179997
mitochondrial.respiratory.chain.complex.I	sample_sa_sex	-0.0608620259098091
electron.carrier.activity	sample_BA_veg	-0.037466146752351
electron.carrier.activity	sample_BA_sex	-0.105931586768478
electron.carrier.activity	sample_sa_veg	-0.0363161321588274
electron.carrier.activity	sample_sa_sex	-0.116334903955224
syncytium.formation.by.plasma.membrane.fusion	sample_BA_veg	-0.196894013539231
syncytium.formation.by.plasma.membrane.fusion	sample_BA_sex	-0.20386824432692
syncytium.formation.by.plasma.membrane.fusion	sample_sa_veg	-0.0560797572055659
syncytium.formation.by.plasma.membrane.fusion	sample_sa_sex	-0.161324604566947
protein.targeting.to.mitochondrion	sample_BA_veg	0.181688437672997
protein.targeting.to.mitochondrion	sample_BA_sex	0.117683863420103
protein.targeting.to.mitochondrion	sample_sa_veg	0.228345322937169
protein.targeting.to.mitochondrion	sample_sa_sex	0.0338544603560309
vacuolar.acidification	sample_BA_veg	-0.287516625140174
vacuolar.acidification	sample_BA_sex	-0.225705753545878
vacuolar.acidification	sample_sa_veg	-0.187104951505548
vacuolar.acidification	sample_sa_sex	-0.035968456849944
cysteine.biosynthetic.process	sample_BA_veg	0.100555794207963
cysteine.biosynthetic.process	sample_BA_sex	0.00981538850952116
cysteine.biosynthetic.process	sample_sa_veg	-0.028490319260544
cysteine.biosynthetic.process	sample_sa_sex	-0.319365682964831
methionine.metabolic.process	sample_BA_veg	-0.301533901441364
methionine.metabolic.process	sample_BA_sex	-0.487341913862129
methionine.metabolic.process	sample_sa_veg	-0.393582270925965
methionine.metabolic.process	sample_sa_sex	-0.536772144960426
endocytosis	sample_BA_veg	-0.0370787090762031
endocytosis	sample_BA_sex	0.0210077456622882
endocytosis	sample_sa_veg	0.114349668197977
endocytosis	sample_sa_sex	0.213814251141594
vesicle.mediated.transport	sample_BA_veg	-0.0226707598859889
vesicle.mediated.transport	sample_BA_sex	-0.101479901479766
vesicle.mediated.transport	sample_sa_veg	-0.0453514237275696
vesicle.mediated.transport	sample_sa_sex	0.349457650660294
Golgi.apparatus	sample_BA_veg	0.0915901839692735
Golgi.apparatus	sample_BA_sex	-0.0744205169290142
Golgi.apparatus	sample_sa_veg	0.18616557217874
Golgi.apparatus	sample_sa_sex	0.181404113982433
response.to.dsRNA	sample_BA_veg	NA
response.to.dsRNA	sample_BA_sex	NA
response.to.dsRNA	sample_sa_veg	NA
response.to.dsRNA	sample_sa_sex	NA
exocytosis	sample_BA_veg	0.438320841529264
exocytosis	sample_BA_sex	0.243149615824399
exocytosis	sample_sa_veg	0.306472215931128
exocytosis	sample_sa_sex	0.519927859664124
small.GTPase.mediated.signal.transduction	sample_BA_veg	-0.0575427417430592
small.GTPase.mediated.signal.transduction	sample_BA_sex	-0.0270359223591025
small.GTPase.mediated.signal.transduction	sample_sa_veg	0.104568593695366
small.GTPase.mediated.signal.transduction	sample_sa_sex	0.145992023411418
establishment.of.cell.polarity	sample_BA_veg	-0.254318417980817
establishment.of.cell.polarity	sample_BA_sex	-0.14891230919786
establishment.of.cell.polarity	sample_sa_veg	-0.0992099363013195
establishment.of.cell.polarity	sample_sa_sex	0.0595867698875492
intracellular	sample_BA_veg	-0.128045645139674
intracellular	sample_BA_sex	-0.376953573889314
intracellular	sample_sa_veg	-0.294504448117942
intracellular	sample_sa_sex	0.0300983664868926
GTPase.activity	sample_BA_veg	-0.108823368695212
GTPase.activity	sample_BA_sex	-0.0508939874800745
GTPase.activity	sample_sa_veg	0.0272516187081108
GTPase.activity	sample_sa_sex	0.130681937578767
RNA.binding	sample_BA_veg	0.107012867604177
RNA.binding	sample_BA_sex	-0.0626624968300132
RNA.binding	sample_sa_veg	0.0716273525922289
RNA.binding	sample_sa_sex	-0.0721217619734626
establishment.or.maintenance.of.cell.polarity	sample_BA_veg	0.230362527901519
establishment.or.maintenance.of.cell.polarity	sample_BA_sex	0.0458103481160607
establishment.or.maintenance.of.cell.polarity	sample_sa_veg	0.14355956619422
establishment.or.maintenance.of.cell.polarity	sample_sa_sex	0.123461049889876
hyphal.tip	sample_BA_veg	-0.0543892025616615
hyphal.tip	sample_BA_sex	-0.0113069445842315
hyphal.tip	sample_sa_veg	-0.00782395190678317
hyphal.tip	sample_sa_sex	0.0170295072009346
regulation.of.translational.fidelity	sample_BA_veg	-0.275755226605202
regulation.of.translational.fidelity	sample_BA_sex	-0.449821329995093
regulation.of.translational.fidelity	sample_sa_veg	-0.564860072314997
regulation.of.translational.fidelity	sample_sa_sex	-0.359397095332907
unfolded.protein.binding	sample_BA_veg	0.0853708806691341
unfolded.protein.binding	sample_BA_sex	0.158548955683212
unfolded.protein.binding	sample_sa_veg	0.254640586749522
unfolded.protein.binding	sample_sa_sex	0.323736741032349
ubiquitin.dependent.protein.catabolic.process	sample_BA_veg	-0.0694584836642862
ubiquitin.dependent.protein.catabolic.process	sample_BA_sex	-0.288535747100745
ubiquitin.dependent.protein.catabolic.process	sample_sa_veg	-0.103952641612996
ubiquitin.dependent.protein.catabolic.process	sample_sa_sex	-0.10176244548891
aerobic.respiration	sample_BA_veg	-0.454065567385661
aerobic.respiration	sample_BA_sex	-0.442717294062845
aerobic.respiration	sample_sa_veg	-0.738552767104573
aerobic.respiration	sample_sa_sex	-0.333920506902743
temperature.compensation.of.the.circadian.clock	sample_BA_veg	0.101472294472565
temperature.compensation.of.the.circadian.clock	sample_BA_sex	-0.220934020886446
temperature.compensation.of.the.circadian.clock	sample_sa_veg	0.13983858016703
temperature.compensation.of.the.circadian.clock	sample_sa_sex	-0.0730101517761287
circadian.regulation.of.gene.expression	sample_BA_veg	0.0272766330691097
circadian.regulation.of.gene.expression	sample_BA_sex	0.289362103125335
circadian.regulation.of.gene.expression	sample_sa_veg	0.179516095767665
circadian.regulation.of.gene.expression	sample_sa_sex	0.256106426774961
protein.heterodimerization.activity	sample_BA_veg	0.368461473566407
protein.heterodimerization.activity	sample_BA_sex	0.212010737063311
protein.heterodimerization.activity	sample_sa_veg	0.146850452006642
protein.heterodimerization.activity	sample_sa_sex	0.232316408676927
response.to.acetate	sample_BA_veg	-0.393918487117527
response.to.acetate	sample_BA_sex	-0.013848522486255
response.to.acetate	sample_sa_veg	-0.269199048000207
response.to.acetate	sample_sa_sex	-0.0961913079784659
tricarboxylic.acid.cycle	sample_BA_veg	0.137477139831676
tricarboxylic.acid.cycle	sample_BA_sex	0.365729690793333
tricarboxylic.acid.cycle	sample_sa_veg	0.268606088571916
tricarboxylic.acid.cycle	sample_sa_sex	0.464970969574428
cellular.response.to.glucose.starvation	sample_BA_veg	-0.165672608996973
cellular.response.to.glucose.starvation	sample_BA_sex	-0.403050087180441
cellular.response.to.glucose.starvation	sample_sa_veg	-0.203785050866
cellular.response.to.glucose.starvation	sample_sa_sex	-0.216172321433516
mitochondrial.respiratory.chain.complex.I.assembly	sample_BA_veg	-0.310078704869996
mitochondrial.respiratory.chain.complex.I.assembly	sample_BA_sex	-0.326026011131402
mitochondrial.respiratory.chain.complex.I.assembly	sample_sa_veg	-0.292798222133325
mitochondrial.respiratory.chain.complex.I.assembly	sample_sa_sex	-0.160547330568832
rRNA.modification	sample_BA_veg	0.311612153523481
rRNA.modification	sample_BA_sex	0.399786491264633
rRNA.modification	sample_sa_veg	0.351220408672845
rRNA.modification	sample_sa_sex	0.278460151718003
small.nucleolar.ribonucleoprotein.complex	sample_BA_veg	0.0993019719667819
small.nucleolar.ribonucleoprotein.complex	sample_BA_sex	-0.102902499525108
small.nucleolar.ribonucleoprotein.complex	sample_sa_veg	-0.0259055654406384
small.nucleolar.ribonucleoprotein.complex	sample_sa_sex	-0.209953637514415
small.subunit.processome	sample_BA_veg	0.127515156789654
small.subunit.processome	sample_BA_sex	0.136605405987728
small.subunit.processome	sample_sa_veg	0.010688447682923
small.subunit.processome	sample_sa_sex	-0.142873504140404
iron.sulfur.cluster.assembly	sample_BA_veg	0.0348416883169988
iron.sulfur.cluster.assembly	sample_BA_sex	0.170625135835407
iron.sulfur.cluster.assembly	sample_sa_veg	-0.00762618118019707
iron.sulfur.cluster.assembly	sample_sa_sex	0.201277288205866
transcription.from.RNA.polymerase.I.promoter	sample_BA_veg	-0.566158321469996
transcription.from.RNA.polymerase.I.promoter	sample_BA_sex	-0.459749070994721
transcription.from.RNA.polymerase.I.promoter	sample_sa_veg	-0.592859037339663
transcription.from.RNA.polymerase.I.promoter	sample_sa_sex	-0.39377916106366
GTP.binding	sample_BA_veg	-0.272083096704754
GTP.binding	sample_BA_sex	-0.276255515264749
GTP.binding	sample_sa_veg	-0.0269739370876172
GTP.binding	sample_sa_sex	-0.158319434603433
postreplication.repair	sample_BA_veg	0.471460051564375
postreplication.repair	sample_BA_sex	0.131972048956442
postreplication.repair	sample_sa_veg	0.311648768500788
postreplication.repair	sample_sa_sex	0.227002165518598
histone.methyltransferase.activity	sample_BA_veg	-6.55571501382139e-05
histone.methyltransferase.activity	sample_BA_sex	0.0735227777994374
histone.methyltransferase.activity	sample_sa_veg	0.203733267555888
histone.methyltransferase.activity	sample_sa_sex	0.102827618415953
proteasome.regulatory.particle..base.subcomplex	sample_BA_veg	-0.115586751697299
proteasome.regulatory.particle..base.subcomplex	sample_BA_sex	-0.126896957893834
proteasome.regulatory.particle..base.subcomplex	sample_sa_veg	0.0748353561241226
proteasome.regulatory.particle..base.subcomplex	sample_sa_sex	-0.0104106456116598
endopeptidase.activity	sample_BA_veg	0.0590600525962788
endopeptidase.activity	sample_BA_sex	-0.308930566323848
endopeptidase.activity	sample_sa_veg	0.0250192612937462
endopeptidase.activity	sample_sa_sex	-0.11694706014711
response.to.stress	sample_BA_veg	0.257514255675773
response.to.stress	sample_BA_sex	0.301740966446467
response.to.stress	sample_sa_veg	0.491093168348376
response.to.stress	sample_sa_sex	0.539409896177373
nuclear.envelope	sample_BA_veg	-0.0810555468749717
nuclear.envelope	sample_BA_sex	-0.0382996175258197
nuclear.envelope	sample_sa_veg	-0.0189965931244509
nuclear.envelope	sample_sa_sex	0.201671478466907
ER.associated.protein.catabolic.process	sample_BA_veg	-0.246908001319166
ER.associated.protein.catabolic.process	sample_BA_sex	-0.119716746458754
ER.associated.protein.catabolic.process	sample_sa_veg	-0.413587661676932
ER.associated.protein.catabolic.process	sample_sa_sex	0.156780114019197
proton.transporting.ATPase.activity..rotational.mechanism	sample_BA_veg	-0.479147513055742
proton.transporting.ATPase.activity..rotational.mechanism	sample_BA_sex	-0.252070095310434
proton.transporting.ATPase.activity..rotational.mechanism	sample_sa_veg	-0.299972943976473
proton.transporting.ATPase.activity..rotational.mechanism	sample_sa_sex	-0.116342725255993
RNA.splicing	sample_BA_veg	0.348647057730266
RNA.splicing	sample_BA_sex	0.201407764035682
RNA.splicing	sample_sa_veg	0.176364684310312
RNA.splicing	sample_sa_sex	0.315926454409867
translational.initiation	sample_BA_veg	0.200486668551927
translational.initiation	sample_BA_sex	-0.241790587868047
translational.initiation	sample_sa_veg	-0.300565977673529
translational.initiation	sample_sa_sex	0.19067479913722
fungal.type.cell.wall.biogenesis	sample_BA_veg	-0.357926879601924
fungal.type.cell.wall.biogenesis	sample_BA_sex	-0.0553001640813362
fungal.type.cell.wall.biogenesis	sample_sa_veg	-0.264226519333501
fungal.type.cell.wall.biogenesis	sample_sa_sex	-0.135343143424458
DNA.binding	sample_BA_veg	0.347356892685621
DNA.binding	sample_BA_sex	0.105085717521209
DNA.binding	sample_sa_veg	0.264407287119247
DNA.binding	sample_sa_sex	0.181506450499447
cellular.cell.wall.organization	sample_BA_veg	0.155225486420144
cellular.cell.wall.organization	sample_BA_sex	0.0181872297558193
cellular.cell.wall.organization	sample_sa_veg	0.2621304883771
cellular.cell.wall.organization	sample_sa_sex	0.0804617069496905
fungal.type.cell.wall.organization	sample_BA_veg	-0.172395893139966
fungal.type.cell.wall.organization	sample_BA_sex	-0.253295300560644
fungal.type.cell.wall.organization	sample_sa_veg	-0.111487968322933
fungal.type.cell.wall.organization	sample_sa_sex	-0.0142527544657014
membrane.fraction	sample_BA_veg	-0.253595080029516
membrane.fraction	sample_BA_sex	-0.244567633943214
membrane.fraction	sample_sa_veg	-0.123995636622531
membrane.fraction	sample_sa_sex	-0.17022921730735
peroxisome	sample_BA_veg	-0.190715308248968
peroxisome	sample_BA_sex	-0.252895883388385
peroxisome	sample_sa_veg	-0.00477699705814553
peroxisome	sample_sa_sex	-0.0324280878329425
transcription.from.RNA.polymerase.II.promoter	sample_BA_veg	-0.0128854752254114
transcription.from.RNA.polymerase.II.promoter	sample_BA_sex	-0.351621207148708
transcription.from.RNA.polymerase.II.promoter	sample_sa_veg	-0.325796917652341
transcription.from.RNA.polymerase.II.promoter	sample_sa_sex	-0.171004253677468
DNA.directed.RNA.polymerase.II..core.complex	sample_BA_veg	-0.0128854752254114
DNA.directed.RNA.polymerase.II..core.complex	sample_BA_sex	-0.351621207148708
DNA.directed.RNA.polymerase.II..core.complex	sample_sa_veg	-0.325796917652341
DNA.directed.RNA.polymerase.II..core.complex	sample_sa_sex	-0.171004253677468
DNA.directed.RNA.polymerase.activity	sample_BA_veg	0.0571470449292859
DNA.directed.RNA.polymerase.activity	sample_BA_sex	-0.0465208591145961
DNA.directed.RNA.polymerase.activity	sample_sa_veg	-0.187562733054142
DNA.directed.RNA.polymerase.activity	sample_sa_sex	-0.00253833259693154
mitochondrial.matrix	sample_BA_veg	0.066460514189805
mitochondrial.matrix	sample_BA_sex	0.361288120036097
mitochondrial.matrix	sample_sa_veg	0.26658100300082
mitochondrial.matrix	sample_sa_sex	0.239296467269935
vacuole.fusion..non.autophagic	sample_BA_veg	0.242014014938988
vacuole.fusion..non.autophagic	sample_BA_sex	0.0241094475641504
vacuole.fusion..non.autophagic	sample_sa_veg	0.0944226627605011
vacuole.fusion..non.autophagic	sample_sa_sex	0.10467531181598
ribosomal.large.subunit.assembly	sample_BA_veg	0.0664994190345863
ribosomal.large.subunit.assembly	sample_BA_sex	-0.0902059953316355
ribosomal.large.subunit.assembly	sample_sa_veg	-0.143452324116259
ribosomal.large.subunit.assembly	sample_sa_sex	-0.0548463308042943
protein.folding	sample_BA_veg	0.584323045173799
protein.folding	sample_BA_sex	0.361948527110932
protein.folding	sample_sa_veg	0.480643557906397
protein.folding	sample_sa_sex	0.465984466671989
mitochondrial.nucleoid	sample_BA_veg	0.123924845719391
mitochondrial.nucleoid	sample_BA_sex	0.0852114409276213
mitochondrial.nucleoid	sample_sa_veg	0.228121976974513
mitochondrial.nucleoid	sample_sa_sex	0.064541609673946
structural.molecule.activity	sample_BA_veg	0.242914631074639
structural.molecule.activity	sample_BA_sex	0.077406760732091
structural.molecule.activity	sample_sa_veg	0.299648108527644
structural.molecule.activity	sample_sa_sex	0.301141040220303
regulation.of.glycogen.metabolic.process	sample_BA_veg	-0.32188634527836
regulation.of.glycogen.metabolic.process	sample_BA_sex	-0.101909256859848
regulation.of.glycogen.metabolic.process	sample_sa_veg	-0.378914949300235
regulation.of.glycogen.metabolic.process	sample_sa_sex	0.0102002528472307
plasma.membrane	sample_BA_veg	-0.00883372126195175
plasma.membrane	sample_BA_sex	0.112235857769277
plasma.membrane	sample_sa_veg	0.10026996593415
plasma.membrane	sample_sa_sex	-0.0502058118671836
mitochondrial.genome.maintenance	sample_BA_veg	0.655280911813511
mitochondrial.genome.maintenance	sample_BA_sex	0.037704101713412
mitochondrial.genome.maintenance	sample_sa_veg	0.604477564372599
mitochondrial.genome.maintenance	sample_sa_sex	0.296772513178053
cytoskeleton.organization	sample_BA_veg	0.255947682775602
cytoskeleton.organization	sample_BA_sex	0.145212027414423
cytoskeleton.organization	sample_sa_veg	0.0150223597210846
cytoskeleton.organization	sample_sa_sex	0.665860455513034
cytoskeleton	sample_BA_veg	0.0302196534300705
cytoskeleton	sample_BA_sex	-0.0293737085235015
cytoskeleton	sample_sa_veg	-0.255798367981
cytoskeleton	sample_sa_sex	0.678177704746667
ubiquitin.protein.ligase.activity	sample_BA_veg	-0.0927946561442337
ubiquitin.protein.ligase.activity	sample_BA_sex	-0.054397955743365
ubiquitin.protein.ligase.activity	sample_sa_veg	0.0694003815877828
ubiquitin.protein.ligase.activity	sample_sa_sex	0.1806768915732
