GO_term	Sampletype	Avg_met	Avg_exp
regulation.of.circadian.rhythm	sample_sa_sex	0.232555112067966	9.82737402495754
homologous.chromosome.segregation	sample_BA_veg	0.200489598844818	8.11250875645732
homologous.chromosome.segregation	sample_BA_sex	0.213223681241821	8.80211587286
homologous.chromosome.segregation	sample_sa_veg	0.204137899914264	8.06842797347091
homologous.chromosome.segregation	sample_sa_sex	0.215861197599386	8.71261729024133
conidium.formation	sample_BA_veg	NA	9.76182212784358
conidium.formation	sample_BA_sex	NA	9.78245111393802
conidium.formation	sample_sa_veg	NA	9.75042469571122
conidium.formation	sample_sa_sex	NA	9.80177886988905
cytoplasm	sample_BA_veg	0.217770527454615	10.6220473522686
cytoplasm	sample_BA_sex	0.231085725073638	10.2192356930094
cytoplasm	sample_sa_veg	0.221790627755261	10.5847798217526
cytoplasm	sample_sa_sex	0.237829235259791	10.2091502978018
cytosol	sample_BA_veg	0.222443786318318	10.7575429623026
cytosol	sample_BA_sex	0.229172485770142	10.451945960867
cytosol	sample_sa_veg	0.223231108605328	10.7131610171289
cytosol	sample_sa_sex	0.241459201492364	10.4409881425616
mRNA.cleavage.and.polyadenylation.specificity.factor.complex	sample_BA_veg	0.217425383219429	10.2112803627035
mRNA.cleavage.and.polyadenylation.specificity.factor.complex	sample_BA_sex	0.228613073863856	10.4769136311645
mRNA.cleavage.and.polyadenylation.specificity.factor.complex	sample_sa_veg	0.224259623923704	10.2265305785849
mRNA.cleavage.and.polyadenylation.specificity.factor.complex	sample_sa_sex	0.232877717286382	10.4954367698274
phosphoprotein.phosphatase.activity	sample_BA_veg	0.220416922146286	10.4935336168986
phosphoprotein.phosphatase.activity	sample_BA_sex	0.23294204924257	10.6998918039231
phosphoprotein.phosphatase.activity	sample_sa_veg	0.225239749282469	10.500686474827
phosphoprotein.phosphatase.activity	sample_sa_sex	0.236318478190921	10.7001440697719
regulation.of.translation	sample_BA_veg	0.181538461538461	9.94654904949619
regulation.of.translation	sample_BA_sex	0.193846153846154	8.42600136751588
regulation.of.translation	sample_sa_veg	0.208205128205128	9.79054720582518
regulation.of.translation	sample_sa_sex	0.197948717948718	8.5152289526177
histone.dephosphorylation	sample_BA_veg	0.181538461538461	9.94654904949619
histone.dephosphorylation	sample_BA_sex	0.193846153846154	8.42600136751588
histone.dephosphorylation	sample_sa_veg	0.208205128205128	9.79054720582518
histone.dephosphorylation	sample_sa_sex	0.197948717948718	8.5152289526177
X4.nitrophenylphosphatase.activity	sample_BA_veg	0.181538461538461	9.94654904949619
X4.nitrophenylphosphatase.activity	sample_BA_sex	0.193846153846154	8.42600136751588
X4.nitrophenylphosphatase.activity	sample_sa_veg	0.208205128205128	9.79054720582518
X4.nitrophenylphosphatase.activity	sample_sa_sex	0.197948717948718	8.5152289526177
alkaline.phosphatase.activity	sample_BA_veg	0.181538461538461	9.94654904949619
alkaline.phosphatase.activity	sample_BA_sex	0.193846153846154	8.42600136751588
alkaline.phosphatase.activity	sample_sa_veg	0.208205128205128	9.79054720582518
alkaline.phosphatase.activity	sample_sa_sex	0.197948717948718	8.5152289526177
response.to.alkalinity	sample_BA_veg	0.212337662337662	9.85715387899651
response.to.alkalinity	sample_BA_sex	0.255844155844156	11.4245361533051
response.to.alkalinity	sample_sa_veg	0.225974025974026	10.0301903175738
response.to.alkalinity	sample_sa_sex	0.25974025974026	11.4364094625019
regulation.of.growth.rate	sample_BA_veg	0.218137344408678	10.3616172919842
regulation.of.growth.rate	sample_BA_sex	0.230305685990167	10.25090505721
regulation.of.growth.rate	sample_sa_veg	0.22178295630912	10.3590114713993
regulation.of.growth.rate	sample_sa_sex	0.235028716127147	10.2441008112167
translation	sample_BA_veg	0.216365602292719	11.7109015697608
translation	sample_BA_sex	0.227322120161377	11.1550699016928
translation	sample_sa_veg	0.21511412894757	11.7069490654715
translation	sample_sa_sex	0.233021620249738	11.1521463352239
mitochondrial.ribosome	sample_BA_veg	0.226693668026585	9.27491696206039
mitochondrial.ribosome	sample_BA_sex	0.23621958615469	8.90740455878728
mitochondrial.ribosome	sample_sa_veg	0.225335627623295	9.25872942771803
mitochondrial.ribosome	sample_sa_sex	0.248511818073965	8.9413676328117
mitochondrial.large.ribosomal.subunit	sample_BA_veg	0.225461494668781	8.96105532281567
mitochondrial.large.ribosomal.subunit	sample_BA_sex	0.233442993393588	8.6545987905271
mitochondrial.large.ribosomal.subunit	sample_sa_veg	0.222947580728439	8.95111830169051
mitochondrial.large.ribosomal.subunit	sample_sa_sex	0.244211901170121	8.68422426649254
structural.constituent.of.ribosome	sample_BA_veg	0.21641785064822	11.7731650078066
structural.constituent.of.ribosome	sample_BA_sex	0.227118124634503	11.2065157304172
structural.constituent.of.ribosome	sample_sa_veg	0.214800868461159	11.7708144995711
structural.constituent.of.ribosome	sample_sa_sex	0.232730303592996	11.203712867352
rRNA.processing	sample_BA_veg	0.217679323698034	9.53525431565363
rRNA.processing	sample_BA_sex	0.224824863759052	9.40591924794376
rRNA.processing	sample_sa_veg	0.215770752739924	9.61290356756765
rRNA.processing	sample_sa_sex	0.234452350714911	9.42522920239806
ribosomal.large.subunit.biogenesis	sample_BA_veg	0.22013046116244	9.68459995610379
ribosomal.large.subunit.biogenesis	sample_BA_sex	0.23135435347108	9.579045785514
ribosomal.large.subunit.biogenesis	sample_sa_veg	0.226421339711079	9.7594649423845
ribosomal.large.subunit.biogenesis	sample_sa_sex	0.241312790584587	9.58898241152351
nucleolus	sample_BA_veg	0.213901367720237	9.46253957642273
nucleolus	sample_BA_sex	0.222747630735146	9.30390315574368
nucleolus	sample_sa_veg	0.215931290292806	9.54828324856051
nucleolus	sample_sa_sex	0.233144967038783	9.36615206429019
cytosolic.large.ribosomal.subunit	sample_BA_veg	0.210711274027907	13.1779030460663
cytosolic.large.ribosomal.subunit	sample_BA_sex	0.221111630401777	12.5099310898777
cytosolic.large.ribosomal.subunit	sample_sa_veg	0.207206349319248	13.1913507361382
cytosolic.large.ribosomal.subunit	sample_sa_sex	0.224414667593774	12.4886263501835
proline.biosynthetic.process	sample_BA_veg	0.237286612758311	9.48685243464932
proline.biosynthetic.process	sample_BA_sex	0.258370769691524	8.70292794364413
proline.biosynthetic.process	sample_sa_veg	0.238432165318958	9.34014967011191
proline.biosynthetic.process	sample_sa_sex	0.249311171009284	8.60282922603466
glutamate.5.kinase.activity	sample_BA_veg	0.238095238095238	9.62600513090986
glutamate.5.kinase.activity	sample_BA_sex	0.274603174603175	8.81323643297904
glutamate.5.kinase.activity	sample_sa_veg	0.247619047619048	9.5840961118164
glutamate.5.kinase.activity	sample_sa_sex	0.253968253968254	8.87496707800964
response.to.light.stimulus	sample_BA_veg	NA	9.94743996218653
response.to.light.stimulus	sample_BA_sex	NA	9.83743601955013
response.to.light.stimulus	sample_sa_veg	NA	9.97119045528451
response.to.light.stimulus	sample_sa_sex	NA	9.7652114168807
ribosome	sample_BA_veg	0.235680788546971	12.5552964403024
ribosome	sample_BA_sex	0.243052331417266	12.3075908039332
ribosome	sample_sa_veg	0.235842178070589	12.5146183311958
ribosome	sample_sa_sex	0.238881066931409	12.2701048112109
aminopeptidase.activity	sample_BA_veg	0.253061224489796	11.1181502016113
aminopeptidase.activity	sample_BA_sex	0.260408163265306	10.7802443266547
aminopeptidase.activity	sample_sa_veg	0.257959183673469	11.0809240569326
aminopeptidase.activity	sample_sa_sex	0.257142857142857	10.7160310919904
DNA.dependent.DNA.replication	sample_BA_veg	0.221951675177482	9.92019757290283
DNA.dependent.DNA.replication	sample_BA_sex	0.215184539378088	9.67251016474469
DNA.dependent.DNA.replication	sample_sa_veg	0.217310167310167	9.93086598199731
DNA.dependent.DNA.replication	sample_sa_sex	0.221613318387512	9.65121804956973
DNA.repair	sample_BA_veg	0.217406882207615	8.99663084159805
DNA.repair	sample_BA_sex	0.225720221878907	8.84824242733155
DNA.repair	sample_sa_veg	0.219067142321027	9.01002678087151
DNA.repair	sample_sa_sex	0.233952003335146	8.87999948875759
transcription..DNA.dependent	sample_BA_veg	0.211068235681855	9.55963850684962
transcription..DNA.dependent	sample_BA_sex	0.217142676847916	9.39833659601012
transcription..DNA.dependent	sample_sa_veg	0.218834658724213	9.44514029574109
transcription..DNA.dependent	sample_sa_sex	0.217741945235042	9.35598576333747
chromosome.segregation	sample_BA_veg	0.234749034749035	10.3900996120264
chromosome.segregation	sample_BA_sex	0.23011583011583	10.0803244829883
chromosome.segregation	sample_sa_veg	0.244787644787645	10.4053178693756
chromosome.segregation	sample_sa_sex	0.231660231660232	10.0496448013089
chromatin.silencing.at.centromere	sample_BA_veg	0.226448090948091	9.0718585233724
chromatin.silencing.at.centromere	sample_BA_sex	0.2349856999857	8.73013127348586
chromatin.silencing.at.centromere	sample_sa_veg	0.238714929214929	9.10143057000072
chromatin.silencing.at.centromere	sample_sa_sex	0.240267696267696	8.72225097701885
FACT.complex	sample_BA_veg	0.224056545024287	10.7578646089573
FACT.complex	sample_BA_sex	0.220357454228422	10.6880672015718
FACT.complex	sample_sa_veg	0.226771702578154	10.7416051895311
FACT.complex	sample_sa_sex	0.229194171129655	10.6657016298003
protein.binding	sample_BA_veg	0.216400998442158	10.5814630115597
protein.binding	sample_BA_sex	0.226707038654139	10.2881214646759
protein.binding	sample_sa_veg	0.219726400621301	10.5473480439368
protein.binding	sample_sa_sex	0.233843080016454	10.2615015232293
sporocarp.development	sample_BA_veg	0.175333333333333	6.70455512215919
sporocarp.development	sample_BA_sex	0.174666666666667	9.76257048475377
sporocarp.development	sample_sa_veg	0.167333333333333	6.01129112152543
sporocarp.development	sample_sa_sex	0.180666666666667	7.00376132184223
chemotropism	sample_BA_veg	0.175333333333333	6.70455512215919
chemotropism	sample_BA_sex	0.174666666666667	9.76257048475377
chemotropism	sample_sa_veg	0.167333333333333	6.01129112152543
chemotropism	sample_sa_sex	0.180666666666667	7.00376132184223
mitotic.sister.chromatid.segregation	sample_BA_veg	0.240946186166774	10.4934926493932
mitotic.sister.chromatid.segregation	sample_BA_sex	0.243172268907563	10.2056216126801
mitotic.sister.chromatid.segregation	sample_sa_veg	0.253017937944409	10.5054927672485
mitotic.sister.chromatid.segregation	sample_sa_sex	0.267032967032967	10.1914630040029
centromeric.heterochromatin.formation	sample_BA_veg	0.233928571428571	8.38847893096247
centromeric.heterochromatin.formation	sample_BA_sex	0.239285714285714	7.69792840653738
centromeric.heterochromatin.formation	sample_sa_veg	0.255357142857143	8.37339601197456
centromeric.heterochromatin.formation	sample_sa_sex	0.257142857142857	7.71903343198162
condensed.chromosome..centromeric.region	sample_BA_veg	0.233928571428571	8.38847893096247
condensed.chromosome..centromeric.region	sample_BA_sex	0.239285714285714	7.69792840653738
condensed.chromosome..centromeric.region	sample_sa_veg	0.255357142857143	8.37339601197456
condensed.chromosome..centromeric.region	sample_sa_sex	0.257142857142857	7.71903343198162
condensed.chromosome.inner.kinetochore	sample_BA_veg	0.233928571428571	8.38847893096247
condensed.chromosome.inner.kinetochore	sample_BA_sex	0.239285714285714	7.69792840653738
condensed.chromosome.inner.kinetochore	sample_sa_veg	0.255357142857143	8.37339601197456
condensed.chromosome.inner.kinetochore	sample_sa_sex	0.257142857142857	7.71903343198162
spore.germination	sample_BA_veg	0.219320113390334	9.68968963036571
spore.germination	sample_BA_sex	0.227537890060383	9.66661641436383
spore.germination	sample_sa_veg	0.225591609249587	9.68309333581667
spore.germination	sample_sa_sex	0.242655134076892	9.70422831650423
mitochondrial.membrane	sample_BA_veg	0.222765778782738	10.3848388913466
mitochondrial.membrane	sample_BA_sex	0.230761331607866	10.0725142813006
mitochondrial.membrane	sample_sa_veg	0.221527518157883	10.3442725752368
mitochondrial.membrane	sample_sa_sex	0.23862106404976	10.091950773739
NADPH.dehydrogenase.activity	sample_BA_veg	0.238921351630515	8.19411378636062
NADPH.dehydrogenase.activity	sample_BA_sex	0.223624022428803	8.37544228976789
NADPH.dehydrogenase.activity	sample_sa_veg	0.237377895824111	8.2202951012781
NADPH.dehydrogenase.activity	sample_sa_sex	0.239257783680094	8.40265946689991
response.to.osmotic.stress	sample_BA_veg	0.230908095006613	10.6376205474126
response.to.osmotic.stress	sample_BA_sex	0.232206257507732	10.5561182490106
response.to.osmotic.stress	sample_sa_veg	0.224891851388836	10.6455403891296
response.to.osmotic.stress	sample_sa_sex	0.24152449361747	10.5376370800291
response.to.salt.stress	sample_BA_veg	0.211907096957426	10.395030866816
response.to.salt.stress	sample_BA_sex	0.219521158876754	10.3128830955228
response.to.salt.stress	sample_sa_veg	0.204097117255379	10.472265414503
response.to.salt.stress	sample_sa_sex	0.229330474187812	10.3035142379642
ascospore.formation	sample_BA_veg	NA	9.41094052269395
ascospore.formation	sample_BA_sex	NA	9.56279429387127
ascospore.formation	sample_sa_veg	NA	9.39145732406485
ascospore.formation	sample_sa_sex	NA	9.59698544789996
conidiophore.development	sample_BA_veg	NA	9.20283056405876
conidiophore.development	sample_BA_sex	NA	9.40627001702599
conidiophore.development	sample_sa_veg	NA	9.15872113185629
conidiophore.development	sample_sa_sex	NA	9.42384482584934
protein.import.into.mitochondrial.outer.membrane	sample_BA_veg	0.188405797101449	9.72776684541092
protein.import.into.mitochondrial.outer.membrane	sample_BA_sex	0.194202898550725	9.57414503230962
protein.import.into.mitochondrial.outer.membrane	sample_sa_veg	0.156521739130435	9.65611065398394
protein.import.into.mitochondrial.outer.membrane	sample_sa_sex	0.153623188405797	9.47031367178122
mitochondrial.intermembrane.space	sample_BA_veg	0.209712214172601	10.1639332612757
mitochondrial.intermembrane.space	sample_BA_sex	0.211185591199667	9.56909128865338
mitochondrial.intermembrane.space	sample_sa_veg	0.200084807185523	10.1351008783292
mitochondrial.intermembrane.space	sample_sa_sex	0.216667442536646	9.51885754083922
mitochondrial.intermembrane.space.protein.transporter.complex	sample_BA_veg	0.188405797101449	9.72776684541092
mitochondrial.intermembrane.space.protein.transporter.complex	sample_BA_sex	0.194202898550725	9.57414503230962
mitochondrial.intermembrane.space.protein.transporter.complex	sample_sa_veg	0.156521739130435	9.65611065398394
mitochondrial.intermembrane.space.protein.transporter.complex	sample_sa_sex	0.153623188405797	9.47031367178122
protein.transporter.activity	sample_BA_veg	0.188405797101449	9.72776684541092
protein.transporter.activity	sample_BA_sex	0.194202898550725	9.57414503230962
protein.transporter.activity	sample_sa_veg	0.156521739130435	9.65611065398394
protein.transporter.activity	sample_sa_sex	0.153623188405797	9.47031367178122
actin.filament.organization	sample_BA_veg	0.216953888959188	10.590115421815
actin.filament.organization	sample_BA_sex	0.230293770664104	10.6799098640145
actin.filament.organization	sample_sa_veg	0.219048460002125	10.5517909209085
actin.filament.organization	sample_sa_sex	0.242060280533167	10.6221750056924
microtubule.based.process	sample_BA_veg	0.21313431449928	9.62513096589134
microtubule.based.process	sample_BA_sex	0.238520822693718	9.41162732951096
microtubule.based.process	sample_sa_veg	0.217243140350063	9.58183947483472
microtubule.based.process	sample_sa_sex	0.241571103579553	9.37160041671452
actin.cytoskeleton.organization	sample_BA_veg	0.204200297360702	11.4030140619893
actin.cytoskeleton.organization	sample_BA_sex	0.221349963475316	10.9403001709608
actin.cytoskeleton.organization	sample_sa_veg	0.218973070867801	11.3736367117328
actin.cytoskeleton.organization	sample_sa_sex	0.234551793489003	10.9411345727605
regulation.of.endocytosis	sample_BA_veg	0.204419889502762	10.5298422351967
regulation.of.endocytosis	sample_BA_sex	0.239226519337016	9.96826815126652
regulation.of.endocytosis	sample_sa_veg	0.21767955801105	10.4890912639748
regulation.of.endocytosis	sample_sa_sex	0.243646408839779	10.0091464650345
negative.regulation.of.Arp2.3.complex.mediated.actin.nucleation	sample_BA_veg	0.204419889502762	10.5298422351967
negative.regulation.of.Arp2.3.complex.mediated.actin.nucleation	sample_BA_sex	0.239226519337016	9.96826815126652
negative.regulation.of.Arp2.3.complex.mediated.actin.nucleation	sample_sa_veg	0.21767955801105	10.4890912639748
negative.regulation.of.Arp2.3.complex.mediated.actin.nucleation	sample_sa_sex	0.243646408839779	10.0091464650345
actin.cortical.patch.localization	sample_BA_veg	0.210245659037095	10.7137405528831
actin.cortical.patch.localization	sample_BA_sex	0.23322933109708	10.3826431695567
actin.cortical.patch.localization	sample_sa_veg	0.222232636148382	10.6863578814372
actin.cortical.patch.localization	sample_sa_sex	0.241466061562747	10.4182797038163
cell.wall.organization	sample_BA_veg	0.204419889502762	10.5298422351967
cell.wall.organization	sample_BA_sex	0.239226519337016	9.96826815126652
cell.wall.organization	sample_sa_veg	0.21767955801105	10.4890912639748
cell.wall.organization	sample_sa_sex	0.243646408839779	10.0091464650345
Arp2.3.protein.complex	sample_BA_veg	0.175054772337588	10.5799149130911
Arp2.3.protein.complex	sample_BA_sex	0.195906363116784	10.0908320201545
Arp2.3.protein.complex	sample_sa_veg	0.187288054867594	10.5681069758263
Arp2.3.protein.complex	sample_sa_sex	0.221392169937131	10.0900468773816
actin.cortical.patch	sample_BA_veg	0.210245659037095	10.7137405528831
actin.cortical.patch	sample_BA_sex	0.23322933109708	10.3826431695567
actin.cortical.patch	sample_sa_veg	0.222232636148382	10.6863578814372
actin.cortical.patch	sample_sa_sex	0.241466061562747	10.4182797038163
microtubule.binding	sample_BA_veg	0.204041703417154	11.1200505146492
microtubule.binding	sample_BA_sex	0.231993306233037	10.8975954045479
microtubule.binding	sample_sa_veg	0.220693700804198	11.0280936509502
microtubule.binding	sample_sa_sex	0.234432413264986	10.8727668815265
protein.binding..bridging	sample_BA_veg	0.210466825485326	11.1888609729635
protein.binding..bridging	sample_BA_sex	0.240102556304594	10.962875820642
protein.binding..bridging	sample_sa_veg	0.220460574112558	11.1545410439565
protein.binding..bridging	sample_sa_sex	0.237725345092672	10.9638573275641
actin.filament.binding	sample_BA_veg	0.204419889502762	10.5298422351967
actin.filament.binding	sample_BA_sex	0.239226519337016	9.96826815126652
actin.filament.binding	sample_sa_veg	0.21767955801105	10.4890912639748
actin.filament.binding	sample_sa_sex	0.243646408839779	10.0091464650345
chromatin.silencing.at.telomere	sample_BA_veg	0.226150138122424	9.02766106762228
chromatin.silencing.at.telomere	sample_BA_sex	0.229861524957422	8.77028652938154
chromatin.silencing.at.telomere	sample_sa_veg	0.21982713713702	9.03324260854262
chromatin.silencing.at.telomere	sample_sa_sex	0.235400288038696	8.82444962990788
histone.deacetylation	sample_BA_veg	0.214698518987724	8.96517580634105
histone.deacetylation	sample_BA_sex	0.213528187494344	8.50027461916927
histone.deacetylation	sample_sa_veg	0.202695080384882	8.9158288049144
histone.deacetylation	sample_sa_sex	0.221681295810334	8.58646829593942
nuclear.mRNA.splicing..via.spliceosome	sample_BA_veg	0.207824513499139	9.814509401447
nuclear.mRNA.splicing..via.spliceosome	sample_BA_sex	0.221137139458998	9.50297953145851
nuclear.mRNA.splicing..via.spliceosome	sample_sa_veg	0.202508264261405	9.80889008148385
nuclear.mRNA.splicing..via.spliceosome	sample_sa_sex	0.224550817660085	9.4997046117633
commitment.complex	sample_BA_veg	0.216510517486127	9.87104195665872
commitment.complex	sample_BA_sex	0.241517615176152	9.99946733794331
commitment.complex	sample_sa_veg	0.210496838301717	9.88717644388935
commitment.complex	sample_sa_sex	0.24513098464318	10.0213815425101
nuclear.cap.binding.complex	sample_BA_veg	0.216296296296296	9.20332953786519
nuclear.cap.binding.complex	sample_BA_sex	0.248888888888889	9.2698118190986
nuclear.cap.binding.complex	sample_sa_veg	0.201481481481482	9.19487191445358
nuclear.cap.binding.complex	sample_sa_sex	0.241481481481481	9.1930465752595
RNA.cap.binding	sample_BA_veg	0.216296296296296	9.20332953786519
RNA.cap.binding	sample_BA_sex	0.248888888888889	9.2698118190986
RNA.cap.binding	sample_sa_veg	0.201481481481482	9.19487191445358
RNA.cap.binding	sample_sa_sex	0.241481481481481	9.1930465752595
mitochondrial.outer.membrane	sample_BA_veg	0.223979137170044	10.0394629831374
mitochondrial.outer.membrane	sample_BA_sex	0.235093961654864	9.88979998481275
mitochondrial.outer.membrane	sample_sa_veg	0.225710052413233	10.0394169522806
mitochondrial.outer.membrane	sample_sa_sex	0.241369364218915	9.88781247554523
microsome	sample_BA_veg	0.23419689119171	10.8655182857622
microsome	sample_BA_sex	0.266321243523316	10.1080722318674
microsome	sample_sa_veg	0.252849740932643	10.7568060939491
microsome	sample_sa_sex	0.250777202072539	10.0092849232591
cytochrome.b5.reductase.activity	sample_BA_veg	0.23419689119171	10.8655182857622
cytochrome.b5.reductase.activity	sample_BA_sex	0.266321243523316	10.1080722318674
cytochrome.b5.reductase.activity	sample_sa_veg	0.252849740932643	10.7568060939491
cytochrome.b5.reductase.activity	sample_sa_sex	0.250777202072539	10.0092849232591
tubulin.complex.assembly	sample_BA_veg	0.174626865671642	6.5849415339716
tubulin.complex.assembly	sample_BA_sex	0.17910447761194	6.36983480256035
tubulin.complex.assembly	sample_sa_veg	0.202985074626866	6.63223694936914
tubulin.complex.assembly	sample_sa_sex	0.192537313432836	6.40922616808574
GTPase.inhibitor.activity	sample_BA_veg	0.174626865671642	6.5849415339716
