GO_term	Sampletype	Value
regulation.of.growth.rate	sample_BA_veg	-0.126610716513231
regulation.of.growth.rate	sample_BA_sex	-0.216316172720172
regulation.of.growth.rate	sample_sa_veg	-0.0337751193839386
regulation.of.growth.rate	sample_sa_sex	-0.0860057718765869
translation	sample_BA_veg	-0.126596772909658
translation	sample_BA_sex	-0.131911385808324
translation	sample_sa_veg	-0.138267555663221
translation	sample_sa_sex	-0.191916461483753
mitochondrial.ribosome	sample_BA_veg	0.00712640881930759
mitochondrial.ribosome	sample_BA_sex	-0.0927415353434286
mitochondrial.ribosome	sample_sa_veg	-0.0426852888310181
mitochondrial.ribosome	sample_sa_sex	-0.134022399776402
mitochondrial.large.ribosomal.subunit	sample_BA_veg	0.133928128696044
mitochondrial.large.ribosomal.subunit	sample_BA_sex	-0.108745958381916
mitochondrial.large.ribosomal.subunit	sample_sa_veg	0.0362672025479232
mitochondrial.large.ribosomal.subunit	sample_sa_sex	-0.0490558647945955
structural.constituent.of.ribosome	sample_BA_veg	-0.147888108967586
structural.constituent.of.ribosome	sample_BA_sex	-0.150186880515961
structural.constituent.of.ribosome	sample_sa_veg	-0.170365237229267
structural.constituent.of.ribosome	sample_sa_sex	-0.206634634862342
rRNA.processing	sample_BA_veg	0.0134603301546952
rRNA.processing	sample_BA_sex	0.20242488267814
rRNA.processing	sample_sa_veg	0.102332647635619
rRNA.processing	sample_sa_sex	-0.0130152215655192
ribosomal.large.subunit.biogenesis	sample_BA_veg	-0.285478154265523
ribosomal.large.subunit.biogenesis	sample_BA_sex	-0.00818464583712885
ribosomal.large.subunit.biogenesis	sample_sa_veg	-0.0945347728149791
ribosomal.large.subunit.biogenesis	sample_sa_sex	-0.180753838619737
nucleolus	sample_BA_veg	-0.0332281496511716
nucleolus	sample_BA_sex	0.223582584721865
nucleolus	sample_sa_veg	0.0368499283425321
nucleolus	sample_sa_sex	0.0065687883458312
cytosolic.large.ribosomal.subunit	sample_BA_veg	-0.194712780483377
cytosolic.large.ribosomal.subunit	sample_BA_sex	-0.210954186966035
cytosolic.large.ribosomal.subunit	sample_sa_veg	-0.262277701153593
cytosolic.large.ribosomal.subunit	sample_sa_sex	-0.28537523931627
response.to.light.stimulus	sample_BA_veg	NA
response.to.light.stimulus	sample_BA_sex	NA
response.to.light.stimulus	sample_sa_veg	NA
response.to.light.stimulus	sample_sa_sex	NA
ribosome	sample_BA_veg	-0.200349803883974
ribosome	sample_BA_sex	-0.190532052694272
ribosome	sample_sa_veg	-0.17156150774212
ribosome	sample_sa_sex	-0.038446904123799
DNA.repair	sample_BA_veg	-0.122409791627847
DNA.repair	sample_BA_sex	-0.294984613026382
DNA.repair	sample_sa_veg	0.055241751606585
DNA.repair	sample_sa_sex	-0.171369155662682
protein.binding	sample_BA_veg	0.0860028154946728
protein.binding	sample_BA_sex	0.0341701721376122
protein.binding	sample_sa_veg	-0.0298590430988464
protein.binding	sample_sa_sex	0.0278925733764763
spore.germination	sample_BA_veg	-0.153211260977083
spore.germination	sample_BA_sex	-0.0922616808879396
spore.germination	sample_sa_veg	-0.242671462419575
spore.germination	sample_sa_sex	-0.13605832070003
mitochondrial.membrane	sample_BA_veg	-0.0643328676310515
mitochondrial.membrane	sample_BA_sex	-0.0127679809398596
mitochondrial.membrane	sample_sa_veg	-0.037717989914055
mitochondrial.membrane	sample_sa_sex	-9.08698698432276e-05
response.to.osmotic.stress	sample_BA_veg	-0.19281787910855
response.to.osmotic.stress	sample_BA_sex	-0.00138854195525746
response.to.osmotic.stress	sample_sa_veg	-0.0752010997321288
response.to.osmotic.stress	sample_sa_sex	-0.103259565983527
response.to.salt.stress	sample_BA_veg	0.149329773720737
response.to.salt.stress	sample_BA_sex	0.380958826521726
response.to.salt.stress	sample_sa_veg	0.0649125239575805
response.to.salt.stress	sample_sa_sex	0.486343241320405
ascospore.formation	sample_BA_veg	NA
ascospore.formation	sample_BA_sex	NA
ascospore.formation	sample_sa_veg	NA
ascospore.formation	sample_sa_sex	NA
conidiophore.development	sample_BA_veg	NA
conidiophore.development	sample_BA_sex	NA
conidiophore.development	sample_sa_veg	NA
conidiophore.development	sample_sa_sex	NA
mitochondrial.intermembrane.space	sample_BA_veg	-0.00959341095834017
mitochondrial.intermembrane.space	sample_BA_sex	-0.00269370472149963
mitochondrial.intermembrane.space	sample_sa_veg	0.177782578618055
mitochondrial.intermembrane.space	sample_sa_sex	-0.198599789506009
actin.filament.organization	sample_BA_veg	-0.00326469168020556
actin.filament.organization	sample_BA_sex	0.0195872767982154
actin.filament.organization	sample_sa_veg	0.171554159755173
actin.filament.organization	sample_sa_sex	0.137046439737203
chromatin.silencing.at.telomere	sample_BA_veg	-0.260990216923142
chromatin.silencing.at.telomere	sample_BA_sex	-0.243598267789525
chromatin.silencing.at.telomere	sample_sa_veg	-0.0590744954878187
chromatin.silencing.at.telomere	sample_sa_sex	-0.162652496762949
nuclear.mRNA.splicing..via.spliceosome	sample_BA_veg	-0.290426301682179
nuclear.mRNA.splicing..via.spliceosome	sample_BA_sex	-0.471703816425828
nuclear.mRNA.splicing..via.spliceosome	sample_sa_veg	-0.428571623046361
nuclear.mRNA.splicing..via.spliceosome	sample_sa_sex	-0.519621204332258
mitochondrial.outer.membrane	sample_BA_veg	-0.084583769833688
mitochondrial.outer.membrane	sample_BA_sex	-0.137301389911382
mitochondrial.outer.membrane	sample_sa_veg	-0.0517375643389959
mitochondrial.outer.membrane	sample_sa_sex	-0.0883109002120181
cytosolic.small.ribosomal.subunit	sample_BA_veg	0.253353915127873
cytosolic.small.ribosomal.subunit	sample_BA_sex	0.0174828815316538
cytosolic.small.ribosomal.subunit	sample_sa_veg	0.131025799094866
cytosolic.small.ribosomal.subunit	sample_sa_sex	-0.0522342229196037
glyoxysome	sample_BA_veg	-0.126120123187741
glyoxysome	sample_BA_sex	-0.2025009768686
glyoxysome	sample_sa_veg	-0.0878448320769505
glyoxysome	sample_sa_sex	-0.123360881264607
sequence.specific.DNA.binding.transcription.factor.activity	sample_BA_veg	0.467686505991749
sequence.specific.DNA.binding.transcription.factor.activity	sample_BA_sex	0.392725904911559
sequence.specific.DNA.binding.transcription.factor.activity	sample_sa_veg	0.317756196154018
sequence.specific.DNA.binding.transcription.factor.activity	sample_sa_sex	0.425677293505447
sequence.specific.DNA.binding	sample_BA_veg	0.310549921288303
sequence.specific.DNA.binding	sample_BA_sex	0.238303742261421
sequence.specific.DNA.binding	sample_sa_veg	0.338444045897698
sequence.specific.DNA.binding	sample_sa_sex	0.340532568521193
response.to.oxidative.stress	sample_BA_veg	0.0310005999299187
response.to.oxidative.stress	sample_BA_sex	0.0405093389947918
response.to.oxidative.stress	sample_sa_veg	-0.050747607441187
response.to.oxidative.stress	sample_sa_sex	0.137353911522762
hyphal.cell.wall	sample_BA_veg	-0.349769139923599
hyphal.cell.wall	sample_BA_sex	-0.119583405642518
hyphal.cell.wall	sample_sa_veg	-0.3702206987432
hyphal.cell.wall	sample_sa_sex	-0.128808582941753
GTPase.activator.activity	sample_BA_veg	0.152752110729188
GTPase.activator.activity	sample_BA_sex	0.347263481301176
GTPase.activator.activity	sample_sa_veg	-0.106722821178687
GTPase.activator.activity	sample_sa_sex	0.088527369336411
ATP.synthesis.coupled.proton.transport	sample_BA_veg	0.368421459566909
ATP.synthesis.coupled.proton.transport	sample_BA_sex	0.517881906329359
ATP.synthesis.coupled.proton.transport	sample_sa_veg	0.468723214666296
ATP.synthesis.coupled.proton.transport	sample_sa_sex	0.312227135508992
ATPase.activity	sample_BA_veg	-0.126395873639106
ATPase.activity	sample_BA_sex	-0.132675362722523
ATPase.activity	sample_sa_veg	-0.122803945846942
ATPase.activity	sample_sa_sex	-0.0978180772235941
hydrogen.ion.transporting.ATP.synthase.activity..rotational.mechanism	sample_BA_veg	0.36305703112515
hydrogen.ion.transporting.ATP.synthase.activity..rotational.mechanism	sample_BA_sex	0.548508020762886
hydrogen.ion.transporting.ATP.synthase.activity..rotational.mechanism	sample_sa_veg	0.530799359307079
hydrogen.ion.transporting.ATP.synthase.activity..rotational.mechanism	sample_sa_sex	0.341984884956268
NADH.oxidation	sample_BA_veg	0.0191540614783376
NADH.oxidation	sample_BA_sex	-0.0795401566139001
NADH.oxidation	sample_sa_veg	-0.0469837917852747
NADH.oxidation	sample_sa_sex	-0.119302769478308
mitochondrial.respiratory.chain.complex.I	sample_BA_veg	0.0323997195264346
mitochondrial.respiratory.chain.complex.I	sample_BA_sex	-0.0398872903054415
mitochondrial.respiratory.chain.complex.I	sample_sa_veg	-0.0381060785073442
mitochondrial.respiratory.chain.complex.I	sample_sa_sex	-0.0265032529115797
electron.carrier.activity	sample_BA_veg	0.00698282289882686
electron.carrier.activity	sample_BA_sex	-0.0715504531638158
electron.carrier.activity	sample_sa_veg	-0.01622644951896
electron.carrier.activity	sample_sa_sex	-0.123677052278255
syncytium.formation.by.plasma.membrane.fusion	sample_BA_veg	-0.243076821654846
syncytium.formation.by.plasma.membrane.fusion	sample_BA_sex	-0.213788021949948
syncytium.formation.by.plasma.membrane.fusion	sample_sa_veg	-0.15288392037021
syncytium.formation.by.plasma.membrane.fusion	sample_sa_sex	-0.123414595325646
protein.targeting.to.mitochondrion	sample_BA_veg	0.169615685820061
protein.targeting.to.mitochondrion	sample_BA_sex	0.0770548610910978
protein.targeting.to.mitochondrion	sample_sa_veg	0.229914274380351
protein.targeting.to.mitochondrion	sample_sa_sex	-0.124389745043515
vacuolar.acidification	sample_BA_veg	-0.267145486070163
vacuolar.acidification	sample_BA_sex	-0.216211828324573
vacuolar.acidification	sample_sa_veg	-0.130360682786121
vacuolar.acidification	sample_sa_sex	-0.112715983909189
cysteine.biosynthetic.process	sample_BA_veg	0.0496968753801092
cysteine.biosynthetic.process	sample_BA_sex	0.166109029311153
cysteine.biosynthetic.process	sample_sa_veg	0.0275591511766526
cysteine.biosynthetic.process	sample_sa_sex	-0.0751280563450482
methionine.metabolic.process	sample_BA_veg	-0.357155157283993
methionine.metabolic.process	sample_BA_sex	-0.545791504586239
methionine.metabolic.process	sample_sa_veg	-0.349310249143633
methionine.metabolic.process	sample_sa_sex	-0.466497853036993
endocytosis	sample_BA_veg	-0.0472862034272201
endocytosis	sample_BA_sex	0.120529088482887
endocytosis	sample_sa_veg	0.115561552652282
endocytosis	sample_sa_sex	0.223427006495217
vesicle.mediated.transport	sample_BA_veg	-0.0682272548655854
vesicle.mediated.transport	sample_BA_sex	-0.162793233790811
vesicle.mediated.transport	sample_sa_veg	-0.137876473010123
vesicle.mediated.transport	sample_sa_sex	0.19029216515616
Golgi.apparatus	sample_BA_veg	0.00257253684309997
Golgi.apparatus	sample_BA_sex	-0.0843596370232201
Golgi.apparatus	sample_sa_veg	0.0839627471505988
Golgi.apparatus	sample_sa_sex	0.0768934258665085
response.to.dsRNA	sample_BA_veg	NA
response.to.dsRNA	sample_BA_sex	NA
response.to.dsRNA	sample_sa_veg	NA
response.to.dsRNA	sample_sa_sex	NA
exocytosis	sample_BA_veg	0.488086493023497
exocytosis	sample_BA_sex	0.248051442739032
exocytosis	sample_sa_veg	0.233417987712689
exocytosis	sample_sa_sex	0.376437637128608
small.GTPase.mediated.signal.transduction	sample_BA_veg	3.7586164351231e-06
small.GTPase.mediated.signal.transduction	sample_BA_sex	0.0576430301524694
small.GTPase.mediated.signal.transduction	sample_sa_veg	0.172562400296339
small.GTPase.mediated.signal.transduction	sample_sa_sex	0.160497078833226
establishment.of.cell.polarity	sample_BA_veg	-0.0489266263843337
establishment.of.cell.polarity	sample_BA_sex	-0.150267713056357
establishment.of.cell.polarity	sample_sa_veg	-0.0142779354053794
establishment.of.cell.polarity	sample_sa_sex	-0.0596694135035736
intracellular	sample_BA_veg	-0.0619834122895626
intracellular	sample_BA_sex	-0.331759520237387
intracellular	sample_sa_veg	-0.214335447795814
intracellular	sample_sa_sex	0.0353635023923387
GTPase.activity	sample_BA_veg	-0.0735847106540822
GTPase.activity	sample_BA_sex	-0.00312101151239263
GTPase.activity	sample_sa_veg	0.0442251237133378
GTPase.activity	sample_sa_sex	0.118938531023951
RNA.binding	sample_BA_veg	0.0654488238142679
RNA.binding	sample_BA_sex	0.0902232083833694
RNA.binding	sample_sa_veg	0.0534786951595824
RNA.binding	sample_sa_sex	0.0221751294494431
establishment.or.maintenance.of.cell.polarity	sample_BA_veg	0.170494005384376
establishment.or.maintenance.of.cell.polarity	sample_BA_sex	0.0587530188595142
establishment.or.maintenance.of.cell.polarity	sample_sa_veg	0.095737357787647
establishment.or.maintenance.of.cell.polarity	sample_sa_sex	0.0908171433348372
hyphal.tip	sample_BA_veg	0.0110007436288258
hyphal.tip	sample_BA_sex	-0.0257836232125902
hyphal.tip	sample_sa_veg	-0.0652908435365158
hyphal.tip	sample_sa_sex	-0.0308463745922026
regulation.of.translational.fidelity	sample_BA_veg	-0.279429709634727
regulation.of.translational.fidelity	sample_BA_sex	-0.36755860890039
regulation.of.translational.fidelity	sample_sa_veg	-0.372429300358085
regulation.of.translational.fidelity	sample_sa_sex	-0.279437738219434
unfolded.protein.binding	sample_BA_veg	0.0966262189102307
unfolded.protein.binding	sample_BA_sex	0.242186585516467
unfolded.protein.binding	sample_sa_veg	0.41564669043667
unfolded.protein.binding	sample_sa_sex	0.390939619455811
ubiquitin.dependent.protein.catabolic.process	sample_BA_veg	-0.134082947110505
ubiquitin.dependent.protein.catabolic.process	sample_BA_sex	-0.222135408270825
ubiquitin.dependent.protein.catabolic.process	sample_sa_veg	-0.162147432596279
ubiquitin.dependent.protein.catabolic.process	sample_sa_sex	-0.100999892912886
aerobic.respiration	sample_BA_veg	-0.475763170037596
aerobic.respiration	sample_BA_sex	-0.488537529567587
aerobic.respiration	sample_sa_veg	-0.755451267209768
aerobic.respiration	sample_sa_sex	-0.421154898705784
temperature.compensation.of.the.circadian.clock	sample_BA_veg	0.041050253674168
temperature.compensation.of.the.circadian.clock	sample_BA_sex	-0.0886819663379848
temperature.compensation.of.the.circadian.clock	sample_sa_veg	0.208379556920172
temperature.compensation.of.the.circadian.clock	sample_sa_sex	-0.0918236639261168
circadian.regulation.of.gene.expression	sample_BA_veg	0.0674175421107145
circadian.regulation.of.gene.expression	sample_BA_sex	0.395570515773452
circadian.regulation.of.gene.expression	sample_sa_veg	0.162581409333103
circadian.regulation.of.gene.expression	sample_sa_sex	0.21864927306678
protein.heterodimerization.activity	sample_BA_veg	0.40731948121494
protein.heterodimerization.activity	sample_BA_sex	0.402139198580639
protein.heterodimerization.activity	sample_sa_veg	0.173885307848664
protein.heterodimerization.activity	sample_sa_sex	0.242652361700351
response.to.acetate	sample_BA_veg	-0.476537796062982
response.to.acetate	sample_BA_sex	-0.198806859377592
response.to.acetate	sample_sa_veg	-0.363280679634973
response.to.acetate	sample_sa_sex	-0.240229369687602
tricarboxylic.acid.cycle	sample_BA_veg	0.0892332658995654
tricarboxylic.acid.cycle	sample_BA_sex	0.416894987095981
tricarboxylic.acid.cycle	sample_sa_veg	0.29976688716823
tricarboxylic.acid.cycle	sample_sa_sex	0.426458711489575
cellular.response.to.glucose.starvation	sample_BA_veg	-0.0943974770312379
cellular.response.to.glucose.starvation	sample_BA_sex	-0.092267989718972
cellular.response.to.glucose.starvation	sample_sa_veg	-0.0980560510250164
cellular.response.to.glucose.starvation	sample_sa_sex	0.0261652653440591
mitochondrial.respiratory.chain.complex.I.assembly	sample_BA_veg	-0.279584014929487
mitochondrial.respiratory.chain.complex.I.assembly	sample_BA_sex	-0.269298486061897
mitochondrial.respiratory.chain.complex.I.assembly	sample_sa_veg	-0.308629652675313
mitochondrial.respiratory.chain.complex.I.assembly	sample_sa_sex	-0.190665489865298
rRNA.modification	sample_BA_veg	0.390142914598005
rRNA.modification	sample_BA_sex	0.521068393807079
rRNA.modification	sample_sa_veg	0.511763552643064
rRNA.modification	sample_sa_sex	0.368405411036967
small.nucleolar.ribonucleoprotein.complex	sample_BA_veg	0.054979827476414
small.nucleolar.ribonucleoprotein.complex	sample_BA_sex	-0.105469182183488
small.nucleolar.ribonucleoprotein.complex	sample_sa_veg	-0.136514451373438
small.nucleolar.ribonucleoprotein.complex	sample_sa_sex	-0.282169746365063
small.subunit.processome	sample_BA_veg	0.196817676566874
small.subunit.processome	sample_BA_sex	0.135116452428572
small.subunit.processome	sample_sa_veg	0.125130747208467
small.subunit.processome	sample_sa_sex	-0.0638321774497374
iron.sulfur.cluster.assembly	sample_BA_veg	0.116977993118973
iron.sulfur.cluster.assembly	sample_BA_sex	0.195710317541283
iron.sulfur.cluster.assembly	sample_sa_veg	0.0804846182735057
iron.sulfur.cluster.assembly	sample_sa_sex	0.125050831797969
transcription.from.RNA.polymerase.I.promoter	sample_BA_veg	-0.678811030125868
transcription.from.RNA.polymerase.I.promoter	sample_BA_sex	-0.561766996657606
transcription.from.RNA.polymerase.I.promoter	sample_sa_veg	-0.65310437035137
transcription.from.RNA.polymerase.I.promoter	sample_sa_sex	-0.450850979696827
GTP.binding	sample_BA_veg	-0.340766204270936
GTP.binding	sample_BA_sex	-0.307440667937904
GTP.binding	sample_sa_veg	-0.16825279612657
GTP.binding	sample_sa_sex	-0.27535814649052
postreplication.repair	sample_BA_veg	0.468530204164593
postreplication.repair	sample_BA_sex	0.101829275507079
postreplication.repair	sample_sa_veg	0.356503004450495
postreplication.repair	sample_sa_sex	0.221956126706481
histone.methyltransferase.activity	sample_BA_veg	0.0229341562288843
histone.methyltransferase.activity	sample_BA_sex	0.155070182877261
histone.methyltransferase.activity	sample_sa_veg	0.150132555637947
histone.methyltransferase.activity	sample_sa_sex	0.147349477000638
proteasome.regulatory.particle..base.subcomplex	sample_BA_veg	0.0385406420772945
proteasome.regulatory.particle..base.subcomplex	sample_BA_sex	0.0171773220296492
proteasome.regulatory.particle..base.subcomplex	sample_sa_veg	0.144736556218652
proteasome.regulatory.particle..base.subcomplex	sample_sa_sex	-0.0211233774381624
endopeptidase.activity	sample_BA_veg	0.0962284344043317
endopeptidase.activity	sample_BA_sex	-0.201349678079684
endopeptidase.activity	sample_sa_veg	0.0685726235058941
endopeptidase.activity	sample_sa_sex	-0.105410406459682
response.to.stress	sample_BA_veg	0.241058994931887
response.to.stress	sample_BA_sex	0.264441020688684
response.to.stress	sample_sa_veg	0.417078834012607
response.to.stress	sample_sa_sex	0.393917921831656
nuclear.envelope	sample_BA_veg	0.0109106356163399
nuclear.envelope	sample_BA_sex	0.0841316597354591
nuclear.envelope	sample_sa_veg	-0.0117452714023015
nuclear.envelope	sample_sa_sex	0.213263381556979
ER.associated.protein.catabolic.process	sample_BA_veg	-0.383612308288795
ER.associated.protein.catabolic.process	sample_BA_sex	-0.142505624623479
ER.associated.protein.catabolic.process	sample_sa_veg	-0.50809082141431
ER.associated.protein.catabolic.process	sample_sa_sex	0.0146464132362307
proton.transporting.ATPase.activity..rotational.mechanism	sample_BA_veg	-0.604247594671128
proton.transporting.ATPase.activity..rotational.mechanism	sample_BA_sex	-0.394331116935762
proton.transporting.ATPase.activity..rotational.mechanism	sample_sa_veg	-0.414953733029787
proton.transporting.ATPase.activity..rotational.mechanism	sample_sa_sex	-0.344916814516603
RNA.splicing	sample_BA_veg	0.425087043474742
RNA.splicing	sample_BA_sex	0.229317688655938
RNA.splicing	sample_sa_veg	0.20634994129855
RNA.splicing	sample_sa_sex	0.196972660214701
translational.initiation	sample_BA_veg	0.16475316881643
translational.initiation	sample_BA_sex	-0.281990630499371
translational.initiation	sample_sa_veg	-0.332972184167916
translational.initiation	sample_sa_sex	0.160652859917048
fungal.type.cell.wall.biogenesis	sample_BA_veg	-0.372077694581283
fungal.type.cell.wall.biogenesis	sample_BA_sex	-0.113742573287341
fungal.type.cell.wall.biogenesis	sample_sa_veg	-0.29809438441639
fungal.type.cell.wall.biogenesis	sample_sa_sex	-0.236622235354744
DNA.binding	sample_BA_veg	0.349451902930612
DNA.binding	sample_BA_sex	0.106558388638678
DNA.binding	sample_sa_veg	0.198399838141645
DNA.binding	sample_sa_sex	0.208591978965423
cellular.cell.wall.organization	sample_BA_veg	0.192804052265252
cellular.cell.wall.organization	sample_BA_sex	0.0731994260196154
cellular.cell.wall.organization	sample_sa_veg	0.27302971360724
cellular.cell.wall.organization	sample_sa_sex	0.0670314019847913
fungal.type.cell.wall.organization	sample_BA_veg	-0.208344349918414
fungal.type.cell.wall.organization	sample_BA_sex	-0.170726598651431
fungal.type.cell.wall.organization	sample_sa_veg	-0.0682818878936246
fungal.type.cell.wall.organization	sample_sa_sex	-0.0357338970932689
membrane.fraction	sample_BA_veg	-0.291444048250918
membrane.fraction	sample_BA_sex	-0.238178396908137
membrane.fraction	sample_sa_veg	-0.0959811723217173
membrane.fraction	sample_sa_sex	-0.158076401985845
peroxisome	sample_BA_veg	-0.416535179224531
peroxisome	sample_BA_sex	-0.321258866189899
peroxisome	sample_sa_veg	-0.24717982020681
peroxisome	sample_sa_sex	-0.244127616903439
transcription.from.RNA.polymerase.II.promoter	sample_BA_veg	-0.0638134513511859
transcription.from.RNA.polymerase.II.promoter	sample_BA_sex	-0.302286213025082
transcription.from.RNA.polymerase.II.promoter	sample_sa_veg	-0.269867380716063
transcription.from.RNA.polymerase.II.promoter	sample_sa_sex	-0.161719331173768
DNA.directed.RNA.polymerase.II..core.complex	sample_BA_veg	-0.0638134513511859
DNA.directed.RNA.polymerase.II..core.complex	sample_BA_sex	-0.302286213025082
DNA.directed.RNA.polymerase.II..core.complex	sample_sa_veg	-0.269867380716063
DNA.directed.RNA.polymerase.II..core.complex	sample_sa_sex	-0.161719331173768
DNA.directed.RNA.polymerase.activity	sample_BA_veg	-0.0579027350772858
DNA.directed.RNA.polymerase.activity	sample_BA_sex	-0.0887992715511841
DNA.directed.RNA.polymerase.activity	sample_sa_veg	-0.207861644288575
DNA.directed.RNA.polymerase.activity	sample_sa_sex	-0.0423020571886172
mitochondrial.matrix	sample_BA_veg	0.183525800254323
mitochondrial.matrix	sample_BA_sex	0.492298010145867
mitochondrial.matrix	sample_sa_veg	0.346008832990049
mitochondrial.matrix	sample_sa_sex	0.332745698509322
vacuole.fusion..non.autophagic	sample_BA_veg	-0.0428598614273845
vacuole.fusion..non.autophagic	sample_BA_sex	-0.174564670160945
vacuole.fusion..non.autophagic	sample_sa_veg	-0.134108476066411
vacuole.fusion..non.autophagic	sample_sa_sex	-0.0957929860290421
ribosomal.large.subunit.assembly	sample_BA_veg	0.0273587114050171
ribosomal.large.subunit.assembly	sample_BA_sex	-0.0765799090262555
ribosomal.large.subunit.assembly	sample_sa_veg	-0.212293369855972
ribosomal.large.subunit.assembly	sample_sa_sex	-0.108365818873605
protein.folding	sample_BA_veg	0.459085279303033
protein.folding	sample_BA_sex	0.441555152470159
protein.folding	sample_sa_veg	0.513805842861202
protein.folding	sample_sa_sex	0.491932607692304
mitochondrial.nucleoid	sample_BA_veg	0.10312185902345
mitochondrial.nucleoid	sample_BA_sex	-0.0156699478460515
mitochondrial.nucleoid	sample_sa_veg	0.18342200936559
mitochondrial.nucleoid	sample_sa_sex	-0.0340811622571232
structural.molecule.activity	sample_BA_veg	0.379721482354804
structural.molecule.activity	sample_BA_sex	0.239659259847376
structural.molecule.activity	sample_sa_veg	0.377791313434627
structural.molecule.activity	sample_sa_sex	0.357630706409575
regulation.of.glycogen.metabolic.process	sample_BA_veg	-0.420012237133198
regulation.of.glycogen.metabolic.process	sample_BA_sex	-0.199499209282773
regulation.of.glycogen.metabolic.process	sample_sa_veg	-0.41459145873314
regulation.of.glycogen.metabolic.process	sample_sa_sex	-0.146622690130755
plasma.membrane	sample_BA_veg	-0.0396411326817223
plasma.membrane	sample_BA_sex	-0.0522750294761745
plasma.membrane	sample_sa_veg	-0.0757832471846482
plasma.membrane	sample_sa_sex	-0.133873960071436
mitochondrial.genome.maintenance	sample_BA_veg	0.571567034389816
mitochondrial.genome.maintenance	sample_BA_sex	0.233554709445325
mitochondrial.genome.maintenance	sample_sa_veg	0.490633379442006
mitochondrial.genome.maintenance	sample_sa_sex	0.333418352708749
cytoskeleton.organization	sample_BA_veg	0.268134079494852
cytoskeleton.organization	sample_BA_sex	0.21114006080541
cytoskeleton.organization	sample_sa_veg	0.183256474402541
cytoskeleton.organization	sample_sa_sex	0.649573349180241
cytoskeleton	sample_BA_veg	0.0239868722216716
cytoskeleton	sample_BA_sex	0.0278742752318478
cytoskeleton	sample_sa_veg	0.0539628394054612
cytoskeleton	sample_sa_sex	0.618557176474693
ubiquitin.protein.ligase.activity	sample_BA_veg	-0.0103516526773028
ubiquitin.protein.ligase.activity	sample_BA_sex	0.119093551458436
ubiquitin.protein.ligase.activity	sample_sa_veg	-0.00101970448277284
