GO_term	Sample	Met	Expr
endoplasmic.reticulum	L1_BA_veg	0.331506849315069	3463.21561546822
endoplasmic.reticulum	L1_BA_veg	0.285714285714286	3643.23577524894
endoplasmic.reticulum	L1_BA_veg	0.279778393351801	1213.5274802906
endoplasmic.reticulum	L1_BA_veg	0.279329608938547	642.536808039528
endoplasmic.reticulum	L1_BA_veg	0.260504201680672	7901.1028077789
endoplasmic.reticulum	L1_BA_veg	0.239234449760766	92.0130555896562
endoplasmic.reticulum	L1_BA_veg	0.209923664122137	1286.43466013379
endoplasmic.reticulum	L1_BA_veg	0.293577981651376	2735.86602164987
endoplasmic.reticulum	L1_BA_veg	0.233463035019455	1457.07190101117
endoplasmic.reticulum	L1_BA_veg	0.236734693877551	483.235381599769
endoplasmic.reticulum	L1_BA_veg	0.285285285285285	612.286169973181
endoplasmic.reticulum	L1_BA_veg	0.278761061946903	522.805606231088
endoplasmic.reticulum	L1_BA_veg	0.391836734693878	821.800521617358
endoplasmic.reticulum	L1_BA_veg	0.340909090909091	423.71644027711
endoplasmic.reticulum	L1_BA_veg	0.286219081272085	4726.57634580122
endoplasmic.reticulum	L1_BA_veg	0.251572327044025	2991.2901322633
endoplasmic.reticulum	L1_BA_veg	0.295454545454545	553.954164129652
endoplasmic.reticulum	L1_BA_veg	0.315010570824524	3135.2304500735
endoplasmic.reticulum	L10_BA_veg	0.246851385390428	1381.12366779386
endoplasmic.reticulum	L10_BA_veg	0.317972350230415	3349.91895850921
endoplasmic.reticulum	L10_BA_veg	0.261904761904762	1416.45920914351
endoplasmic.reticulum	L10_BA_veg	0.331506849315069	2780.79032038433
endoplasmic.reticulum	L10_BA_veg	0.285714285714286	2463.74242959121
endoplasmic.reticulum	L10_BA_veg	0.279778393351801	1372.71306383261
endoplasmic.reticulum	L10_BA_veg	0.279329608938547	620.355078185914
endoplasmic.reticulum	L10_BA_veg	0.260504201680672	7882.89002391896
endoplasmic.reticulum	L10_BA_veg	0.239234449760766	29.6654311043208
endoplasmic.reticulum	L10_BA_veg	0.209923664122137	2198.54407604527
endoplasmic.reticulum	L10_BA_veg	0.293577981651376	2283.26826744892
endoplasmic.reticulum	L10_BA_veg	0.233463035019455	1263.8315861104
endoplasmic.reticulum	L10_BA_veg	0.236734693877551	555.598997455572
endoplasmic.reticulum	L10_BA_veg	0.285285285285285	650.231035238801
endoplasmic.reticulum	L10_BA_veg	0.278761061946903	602.688508717051
endoplasmic.reticulum	L10_BA_veg	0.391836734693878	847.05229181004
endoplasmic.reticulum	L10_BA_veg	0.340909090909091	536.434479740856
endoplasmic.reticulum	L10_BA_veg	0.286219081272085	5631.77103750286
endoplasmic.reticulum	L10_BA_veg	0.251572327044025	2304.75144421131
endoplasmic.reticulum	L10_BA_veg	0.295454545454545	448.745089205497
endoplasmic.reticulum	L10_BA_veg	0.315010570824524	2479.53789106391
endoplasmic.reticulum	L6_BA_veg	0.246851385390428	1298.79841704857
endoplasmic.reticulum	L6_BA_veg	0.317972350230415	1642.12451713676
endoplasmic.reticulum	L6_BA_veg	0.261904761904762	2512.16218244083
endoplasmic.reticulum	L6_BA_veg	0.331506849315069	2803.75585058693
endoplasmic.reticulum	L6_BA_veg	0.285714285714286	2676.17402944894
endoplasmic.reticulum	L6_BA_veg	0.279778393351801	1263.25873789232
endoplasmic.reticulum	L6_BA_veg	0.279329608938547	1224.28480905118
endoplasmic.reticulum	L6_BA_veg	0.260504201680672	6080.02391378505
endoplasmic.reticulum	L6_BA_veg	0.239234449760766	118.480676605676
endoplasmic.reticulum	L6_BA_veg	0.209923664122137	1578.36017908662
endoplasmic.reticulum	L6_BA_veg	0.293577981651376	775.150430043765
endoplasmic.reticulum	L6_BA_veg	0.233463035019455	1178.40251665494
endoplasmic.reticulum	L6_BA_veg	0.236734693877551	541.080741934627
endoplasmic.reticulum	L6_BA_veg	0.285285285285285	1810.39898033099
endoplasmic.reticulum	L6_BA_veg	0.278761061946903	465.95668061094
endoplasmic.reticulum	L6_BA_veg	0.391836734693878	1190.51410349739
endoplasmic.reticulum	L6_BA_veg	0.340909090909091	840.393859672796
endoplasmic.reticulum	L6_BA_veg	0.286219081272085	6890.90122114788
endoplasmic.reticulum	L6_BA_veg	0.251572327044025	1857.54063731775
endoplasmic.reticulum	L6_BA_veg	0.295454545454545	588.89961059815
endoplasmic.reticulum	L6_BA_veg	0.315010570824524	2951.16510551548
endoplasmic.reticulum	sito_BA_veg	0.246851385390428	1757.93518293192
endoplasmic.reticulum	sito_BA_veg	0.317972350230415	2502.62408778061
endoplasmic.reticulum	sito_BA_veg	0.261904761904762	1111.02378454192
endoplasmic.reticulum	sito_BA_veg	0.331506849315069	3812.26435460179
endoplasmic.reticulum	sito_BA_veg	0.285714285714286	3788.97708800876
endoplasmic.reticulum	sito_BA_veg	0.279778393351801	896.797659013658
endoplasmic.reticulum	sito_BA_veg	0.279329608938547	443.52141190888
endoplasmic.reticulum	sito_BA_veg	0.260504201680672	9449.15144165208
endoplasmic.reticulum	sito_BA_veg	0.239234449760766	53.3368553441847
endoplasmic.reticulum	sito_BA_veg	0.209923664122137	1519.4495712764
endoplasmic.reticulum	sito_BA_veg	0.293577981651376	1461.79319423158
endoplasmic.reticulum	sito_BA_veg	0.233463035019455	996.060242293764
endoplasmic.reticulum	sito_BA_veg	0.236734693877551	338.533846907923
endoplasmic.reticulum	sito_BA_veg	0.285285285285285	632.073121565811
endoplasmic.reticulum	sito_BA_veg	0.278761061946903	540.079151274522
endoplasmic.reticulum	sito_BA_veg	0.391836734693878	767.915392866263
endoplasmic.reticulum	sito_BA_veg	0.340909090909091	480.586843900173
endoplasmic.reticulum	sito_BA_veg	0.286219081272085	7396.87710354218
endoplasmic.reticulum	sito_BA_veg	0.251572327044025	938.109581420245
endoplasmic.reticulum	sito_BA_veg	0.295454545454545	384.476587043375
endoplasmic.reticulum	sito_BA_veg	0.315010570824524	3938.01491253644
endoplasmic.reticulum	crassa_BA_sex	0.246851385390428	1066.61567420793
endoplasmic.reticulum	crassa_BA_sex	0.317972350230415	1027.02369414071
endoplasmic.reticulum	crassa_BA_sex	0.261904761904762	3001.92076803095
endoplasmic.reticulum	crassa_BA_sex	0.331506849315069	1713.97369054004
endoplasmic.reticulum	crassa_BA_sex	0.285714285714286	2899.68371757889
endoplasmic.reticulum	crassa_BA_sex	0.279778393351801	812.487683268764
endoplasmic.reticulum	crassa_BA_sex	0.279329608938547	1851.96829456348
endoplasmic.reticulum	crassa_BA_sex	0.260504201680672	3046.8462244397
endoplasmic.reticulum	crassa_BA_sex	0.239234449760766	5173.43443561652
endoplasmic.reticulum	crassa_BA_sex	0.209923664122137	1200.65135848758
endoplasmic.reticulum	crassa_BA_sex	0.293577981651376	243.679818969055
endoplasmic.reticulum	crassa_BA_sex	0.233463035019455	882.949032200735
endoplasmic.reticulum	crassa_BA_sex	0.236734693877551	619.64930396762
endoplasmic.reticulum	crassa_BA_sex	0.285285285285285	1065.63749549204
endoplasmic.reticulum	crassa_BA_sex	0.278761061946903	632.847232957729
endoplasmic.reticulum	crassa_BA_sex	0.391836734693878	1170.8723770564
endoplasmic.reticulum	crassa_BA_sex	0.340909090909091	282.633979328104
endoplasmic.reticulum	crassa_BA_sex	0.286219081272085	768.578535091763
endoplasmic.reticulum	crassa_BA_sex	0.251572327044025	461.077388526035
endoplasmic.reticulum	crassa_BA_sex	0.295454545454545	576.820510593564
endoplasmic.reticulum	crassa_BA_sex	0.315010570824524	3189.84640212913
endoplasmic.reticulum	L1_BA_sex	0.246851385390428	741.632405326313
endoplasmic.reticulum	L1_BA_sex	0.317972350230415	614.772975119819
endoplasmic.reticulum	L1_BA_sex	0.261904761904762	2033.14515006853
endoplasmic.reticulum	L1_BA_sex	0.331506849315069	1566.38608317382
endoplasmic.reticulum	L1_BA_sex	0.285714285714286	2090.12896865219
endoplasmic.reticulum	L1_BA_sex	0.279778393351801	656.863917618366
endoplasmic.reticulum	L1_BA_sex	0.279329608938547	667.838575093895
endoplasmic.reticulum	L1_BA_sex	0.260504201680672	3018.16650396401
endoplasmic.reticulum	L1_BA_sex	0.239234449760766	5578.79457914642
endoplasmic.reticulum	L1_BA_sex	0.209923664122137	705.951000401748
endoplasmic.reticulum	L1_BA_sex	0.293577981651376	246.979697650596
endoplasmic.reticulum	L1_BA_sex	0.233463035019455	879.896295265738
endoplasmic.reticulum	L1_BA_sex	0.236734693877551	317.246265257002
endoplasmic.reticulum	L1_BA_sex	0.285285285285285	356.073309892146
endoplasmic.reticulum	L1_BA_sex	0.278761061946903	376.410520693811
endoplasmic.reticulum	L1_BA_sex	0.391836734693878	891.764267011373
endoplasmic.reticulum	L1_BA_sex	0.340909090909091	302.969179982673
endoplasmic.reticulum	L1_BA_sex	0.286219081272085	460.007638944052
endoplasmic.reticulum	L1_BA_sex	0.251572327044025	411.893265244094
endoplasmic.reticulum	L1_BA_sex	0.295454545454545	612.463297040652
endoplasmic.reticulum	L1_BA_sex	0.315010570824524	1901.6436235928
endoplasmic.reticulum	L10_BA_sex	0.246851385390428	760.461810307157
endoplasmic.reticulum	L10_BA_sex	0.317972350230415	679.61996091991
endoplasmic.reticulum	L10_BA_sex	0.261904761904762	2288.64217472871
endoplasmic.reticulum	L10_BA_sex	0.331506849315069	1428.30922782965
endoplasmic.reticulum	L10_BA_sex	0.285714285714286	2348.89837043183
endoplasmic.reticulum	L10_BA_sex	0.279778393351801	398.92629920766
endoplasmic.reticulum	L10_BA_sex	0.279329608938547	743.249408684043
endoplasmic.reticulum	L10_BA_sex	0.260504201680672	3557.3783742405
endoplasmic.reticulum	L10_BA_sex	0.239234449760766	7794.52492027776
endoplasmic.reticulum	L10_BA_sex	0.209923664122137	818.661477516852
endoplasmic.reticulum	L10_BA_sex	0.293577981651376	202.132471452304
endoplasmic.reticulum	L10_BA_sex	0.233463035019455	753.087054785643
endoplasmic.reticulum	L10_BA_sex	0.236734693877551	510.430100276808
endoplasmic.reticulum	L10_BA_sex	0.285285285285285	409.086074417865
endoplasmic.reticulum	L10_BA_sex	0.278761061946903	313.641613877046
endoplasmic.reticulum	L10_BA_sex	0.391836734693878	804.840999016708
endoplasmic.reticulum	L10_BA_sex	0.340909090909091	220.053020946524
endoplasmic.reticulum	L10_BA_sex	0.286219081272085	514.492664691874
endoplasmic.reticulum	L10_BA_sex	0.251572327044025	393.865255796166
endoplasmic.reticulum	L10_BA_sex	0.295454545454545	710.073071450402
endoplasmic.reticulum	L10_BA_sex	0.315010570824524	2650.75357706059
endoplasmic.reticulum	L6_BA_sex	0.246851385390428	446.476691929251
endoplasmic.reticulum	L6_BA_sex	0.317972350230415	483.414325100259
endoplasmic.reticulum	L6_BA_sex	0.261904761904762	4219.11014000617
endoplasmic.reticulum	L6_BA_sex	0.331506849315069	1746.3852402375
endoplasmic.reticulum	L6_BA_sex	0.285714285714286	2283.93415573623
endoplasmic.reticulum	L6_BA_sex	0.279778393351801	422.800140881658
endoplasmic.reticulum	L6_BA_sex	0.279329608938547	1652.61298363225
endoplasmic.reticulum	L6_BA_sex	0.260504201680672	3920.73915977711
endoplasmic.reticulum	L6_BA_sex	0.239234449760766	6020.58853741659
endoplasmic.reticulum	L6_BA_sex	0.209923664122137	1097.65607656146
endoplasmic.reticulum	L6_BA_sex	0.293577981651376	178.390728974621
endoplasmic.reticulum	L6_BA_sex	0.233463035019455	950.790934094095
endoplasmic.reticulum	L6_BA_sex	0.236734693877551	662.768674047236
endoplasmic.reticulum	L6_BA_sex	0.285285285285285	666.284463720829
endoplasmic.reticulum	L6_BA_sex	0.278761061946903	365.015220584042
endoplasmic.reticulum	L6_BA_sex	0.391836734693878	1127.03298530744
endoplasmic.reticulum	L6_BA_sex	0.340909090909091	552.396453700714
endoplasmic.reticulum	L6_BA_sex	0.286219081272085	733.371284569251
endoplasmic.reticulum	L6_BA_sex	0.251572327044025	408.280692559969
endoplasmic.reticulum	L6_BA_sex	0.295454545454545	874.814355566659
endoplasmic.reticulum	L6_BA_sex	0.315010570824524	2107.16107785685
endoplasmic.reticulum	sito_BA_sex	0.246851385390428	1007.94216826828
endoplasmic.reticulum	sito_BA_sex	0.317972350230415	564.046744969447
endoplasmic.reticulum	sito_BA_sex	0.261904761904762	1026.64691462117
endoplasmic.reticulum	sito_BA_sex	0.331506849315069	2751.42262810109
endoplasmic.reticulum	sito_BA_sex	0.285714285714286	1861.59316078381
endoplasmic.reticulum	sito_BA_sex	0.279778393351801	1070.12914267134
endoplasmic.reticulum	sito_BA_sex	0.279329608938547	380.166928002183
endoplasmic.reticulum	sito_BA_sex	0.260504201680672	2330.01686306985
endoplasmic.reticulum	sito_BA_sex	0.239234449760766	831.242141708181
endoplasmic.reticulum	sito_BA_sex	0.209923664122137	695.056935559025
endoplasmic.reticulum	sito_BA_sex	0.293577981651376	292.965472496191
endoplasmic.reticulum	sito_BA_sex	0.233463035019455	748.443141294741
endoplasmic.reticulum	sito_BA_sex	0.236734693877551	629.514275903695
endoplasmic.reticulum	sito_BA_sex	0.285285285285285	151.584290481752
endoplasmic.reticulum	sito_BA_sex	0.278761061946903	364.956699233644
endoplasmic.reticulum	sito_BA_sex	0.391836734693878	593.36336575177
endoplasmic.reticulum	sito_BA_sex	0.340909090909091	539.791558039353
endoplasmic.reticulum	sito_BA_sex	0.286219081272085	687.465108597937
endoplasmic.reticulum	sito_BA_sex	0.251572327044025	438.132892423684
endoplasmic.reticulum	sito_BA_sex	0.295454545454545	332.662053699883
endoplasmic.reticulum	sito_BA_sex	0.315010570824524	1811.55591149071
endoplasmic.reticulum	crassa_sa_veg	0.246851385390428	761.738781985232
endoplasmic.reticulum	crassa_sa_veg	0.317972350230415	1859.61523396324
endoplasmic.reticulum	crassa_sa_veg	0.261904761904762	3054.86139330435
endoplasmic.reticulum	crassa_sa_veg	0.331506849315069	1187.31821975617
endoplasmic.reticulum	crassa_sa_veg	0.285714285714286	1640.57681527127
endoplasmic.reticulum	crassa_sa_veg	0.279778393351801	742.843715375636
endoplasmic.reticulum	crassa_sa_veg	0.279329608938547	1565.61937964673
endoplasmic.reticulum	crassa_sa_veg	0.260504201680672	7150.47242946587
endoplasmic.reticulum	crassa_sa_veg	0.239234449760766	101.733187337365
endoplasmic.reticulum	crassa_sa_veg	0.209923664122137	1430.99125038351
endoplasmic.reticulum	crassa_sa_veg	0.293577981651376	1704.58970578368
endoplasmic.reticulum	crassa_sa_veg	0.233463035019455	1029.93749523778
endoplasmic.reticulum	crassa_sa_veg	0.236734693877551	384.138806608834
endoplasmic.reticulum	crassa_sa_veg	0.285285285285285	1260.21999609105
endoplasmic.reticulum	crassa_sa_veg	0.278761061946903	522.817822323434
endoplasmic.reticulum	crassa_sa_veg	0.391836734693878	1627.26265836596
endoplasmic.reticulum	crassa_sa_veg	0.340909090909091	602.653123061438
endoplasmic.reticulum	crassa_sa_veg	0.286219081272085	6384.40562748464
endoplasmic.reticulum	crassa_sa_veg	0.251572327044025	1999.43176834286
endoplasmic.reticulum	crassa_sa_veg	0.295454545454545	595.990951539275
endoplasmic.reticulum	crassa_sa_veg	0.315010570824524	1833.13889252833
endoplasmic.reticulum	L1_sa_veg	0.246851385390428	1790.60924076486
endoplasmic.reticulum	L1_sa_veg	0.317972350230415	2995.47967661856
endoplasmic.reticulum	L1_sa_veg	0.261904761904762	1512.17981808061
endoplasmic.reticulum	L1_sa_veg	0.331506849315069	3797.77787829554
endoplasmic.reticulum	L1_sa_veg	0.285714285714286	3091.2219526744
endoplasmic.reticulum	L1_sa_veg	0.279778393351801	1244.75348087044
endoplasmic.reticulum	L1_sa_veg	0.279329608938547	661.276457774944
endoplasmic.reticulum	L1_sa_veg	0.260504201680672	8638.71405709247
endoplasmic.reticulum	L1_sa_veg	0.239234449760766	126.006155876377
endoplasmic.reticulum	L1_sa_veg	0.209923664122137	1734.79307429119
endoplasmic.reticulum	L1_sa_veg	0.293577981651376	3393.15669181516
endoplasmic.reticulum	L1_sa_veg	0.233463035019455	1522.45840720857
endoplasmic.reticulum	L1_sa_veg	0.236734693877551	581.443979330478
endoplasmic.reticulum	L1_sa_veg	0.285285285285285	4110.57068312399
endoplasmic.reticulum	L1_sa_veg	0.278761061946903	607.604229492536
endoplasmic.reticulum	L1_sa_veg	0.391836734693878	765.473735669654
endoplasmic.reticulum	L1_sa_veg	0.340909090909091	574.096053595078
endoplasmic.reticulum	L1_sa_veg	0.286219081272085	4698.06447855447
endoplasmic.reticulum	L1_sa_veg	0.251572327044025	3531.46121626519
endoplasmic.reticulum	L1_sa_veg	0.295454545454545	569.851192143528
endoplasmic.reticulum	L1_sa_veg	0.315010570824524	2954.86556468336
endoplasmic.reticulum	L10_sa_veg	0.246851385390428	1532.21338041471
endoplasmic.reticulum	L10_sa_veg	0.317972350230415	1899.93793927463
endoplasmic.reticulum	L10_sa_veg	0.261904761904762	1471.24891755011
endoplasmic.reticulum	L10_sa_veg	0.331506849315069	3143.36798005146
endoplasmic.reticulum	L10_sa_veg	0.285714285714286	2902.26472981976
endoplasmic.reticulum	L10_sa_veg	0.279778393351801	1051.27934928023
endoplasmic.reticulum	L10_sa_veg	0.279329608938547	690.19480438151
endoplasmic.reticulum	L10_sa_veg	0.260504201680672	6635.77585814017
endoplasmic.reticulum	L10_sa_veg	0.239234449760766	133.142891940744
endoplasmic.reticulum	L10_sa_veg	0.209923664122137	1330.52808960617
endoplasmic.reticulum	L10_sa_veg	0.293577981651376	1036.70832148721
endoplasmic.reticulum	L10_sa_veg	0.233463035019455	940.275533382254
endoplasmic.reticulum	L10_sa_veg	0.236734693877551	634.523743411617
endoplasmic.reticulum	L10_sa_veg	0.285285285285285	492.562336289656
endoplasmic.reticulum	L10_sa_veg	0.278761061946903	414.524640853901
endoplasmic.reticulum	L10_sa_veg	0.391836734693878	855.766402438345
endoplasmic.reticulum	L10_sa_veg	0.340909090909091	475.489273497112
endoplasmic.reticulum	L10_sa_veg	0.286219081272085	3219.02555027227
endoplasmic.reticulum	L10_sa_veg	0.251572327044025	3033.31773149377
endoplasmic.reticulum	L10_sa_veg	0.295454545454545	473.062854111169
endoplasmic.reticulum	L10_sa_veg	0.315010570824524	3098.66615793854
endoplasmic.reticulum	L6_sa_veg	0.246851385390428	1313.85252335287
endoplasmic.reticulum	L6_sa_veg	0.317972350230415	2692.06014357447
endoplasmic.reticulum	L6_sa_veg	0.261904761904762	1779.02753976259
endoplasmic.reticulum	L6_sa_veg	0.331506849315069	3715.64073037952
endoplasmic.reticulum	L6_sa_veg	0.285714285714286	2509.9767003882
endoplasmic.reticulum	L6_sa_veg	0.279778393351801	1171.50205925103
endoplasmic.reticulum	L6_sa_veg	0.279329608938547	982.204289804683
endoplasmic.reticulum	L6_sa_veg	0.260504201680672	7917.18371435212
endoplasmic.reticulum	L6_sa_veg	0.239234449760766	91.845822758599
endoplasmic.reticulum	L6_sa_veg	0.209923664122137	1938.00612630526
endoplasmic.reticulum	L6_sa_veg	0.293577981651376	3000.28458418144
endoplasmic.reticulum	L6_sa_veg	0.233463035019455	1395.48178928846
endoplasmic.reticulum	L6_sa_veg	0.236734693877551	622.033299227358
endoplasmic.reticulum	L6_sa_veg	0.285285285285285	4763.87277446046
endoplasmic.reticulum	L6_sa_veg	0.278761061946903	601.967445522636
endoplasmic.reticulum	L6_sa_veg	0.391836734693878	837.01150262647
endoplasmic.reticulum	L6_sa_veg	0.340909090909091	778.848421183987
endoplasmic.reticulum	L6_sa_veg	0.286219081272085	4840.77070716684
endoplasmic.reticulum	L6_sa_veg	0.251572327044025	3124.87636236242
endoplasmic.reticulum	L6_sa_veg	0.295454545454545	539.856457356508
endoplasmic.reticulum	L6_sa_veg	0.315010570824524	2629.57823226152
endoplasmic.reticulum	sito_sa_veg	0.246851385390428	2003.35319180232
endoplasmic.reticulum	sito_sa_veg	0.317972350230415	2718.70505370953
endoplasmic.reticulum	sito_sa_veg	0.261904761904762	896.036792300857
endoplasmic.reticulum	sito_sa_veg	0.331506849315069	4029.95915428317
endoplasmic.reticulum	sito_sa_veg	0.285714285714286	3945.98387196181
endoplasmic.reticulum	sito_sa_veg	0.279778393351801	1080.36975175313
endoplasmic.reticulum	sito_sa_veg	0.279329608938547	546.408874838438
endoplasmic.reticulum	sito_sa_veg	0.260504201680672	8318.80906750065
endoplasmic.reticulum	sito_sa_veg	0.239234449760766	35.7743894008635
endoplasmic.reticulum	sito_sa_veg	0.209923664122137	1914.32149044667
endoplasmic.reticulum	sito_sa_veg	0.293577981651376	1664.40615687299
endoplasmic.reticulum	sito_sa_veg	0.233463035019455	1037.73158767867
endoplasmic.reticulum	sito_sa_veg	0.236734693877551	333.904308556475
endoplasmic.reticulum	sito_sa_veg	0.285285285285285	740.437204327114
endoplasmic.reticulum	sito_sa_veg	0.278761061946903	580.15178466484
endoplasmic.reticulum	sito_sa_veg	0.391836734693878	751.939983441944
endoplasmic.reticulum	sito_sa_veg	0.340909090909091	541.429316497159
endoplasmic.reticulum	sito_sa_veg	0.286219081272085	8470.15927196324
endoplasmic.reticulum	sito_sa_veg	0.251572327044025	1228.1354352054
endoplasmic.reticulum	sito_sa_veg	0.295454545454545	404.913888675143
endoplasmic.reticulum	sito_sa_veg	0.315010570824524	4311.73654656009
endoplasmic.reticulum	crassa_sa_sex	0.246851385390428	1001.85662339608
endoplasmic.reticulum	crassa_sa_sex	0.317972350230415	1127.49814183596
endoplasmic.reticulum	crassa_sa_sex	0.261904761904762	2906.16863772463
endoplasmic.reticulum	crassa_sa_sex	0.331506849315069	1956.90866938694
endoplasmic.reticulum	crassa_sa_sex	0.285714285714286	2946.27176661564
endoplasmic.reticulum	crassa_sa_sex	0.279778393351801	840.455589584541
endoplasmic.reticulum	crassa_sa_sex	0.279329608938547	1855.88258738854
endoplasmic.reticulum	crassa_sa_sex	0.260504201680672	2965.09859144613
endoplasmic.reticulum	crassa_sa_sex	0.239234449760766	5625.64125901879
endoplasmic.reticulum	crassa_sa_sex	0.209923664122137	1354.39396985558
endoplasmic.reticulum	crassa_sa_sex	0.293577981651376	217.78543107756
endoplasmic.reticulum	crassa_sa_sex	0.233463035019455	937.741479191896
endoplasmic.reticulum	crassa_sa_sex	0.236734693877551	573.436567774304
endoplasmic.reticulum	crassa_sa_sex	0.285285285285285	1136.59956326385
endoplasmic.reticulum	crassa_sa_sex	0.278761061946903	628.350508109778
endoplasmic.reticulum	crassa_sa_sex	0.391836734693878	1242.42899810491
endoplasmic.reticulum	crassa_sa_sex	0.340909090909091	286.221806167278
endoplasmic.reticulum	crassa_sa_sex	0.286219081272085	936.979746717053
endoplasmic.reticulum	crassa_sa_sex	0.251572327044025	491.253374805994
endoplasmic.reticulum	crassa_sa_sex	0.295454545454545	578.823369089467
endoplasmic.reticulum	crassa_sa_sex	0.315010570824524	3336.37071149886
endoplasmic.reticulum	L1_sa_sex	0.246851385390428	586.337165334778
endoplasmic.reticulum	L1_sa_sex	0.317972350230415	539.537284007051
